Dataset Name,Best Fitness,Solution Generation,Total Generations,Total Time (s),Time Per Generation (s),Mode,Extra Info
berlin52,12053.1,3296,5000,63.0728,0.0191304,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
eil101,1044.68,4849,5000,82.1551,0.0169392,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
eil51,638.17,3360,5000,63.3254,0.0188412,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
eil76,885.21,4261,5000,77.203,0.0181143,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
fri26,1283,494,5000,20.8324,0.0420856,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
gr17,2760,806,5000,24.5915,0.0304727,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
gr21,8306,579,5000,21.7295,0.0374646,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
gr24,1861,613,5000,22.3171,0.0363471,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
gr48,7454,4998,5000,72.7329,0.0145495,0,pop=1000,mut=0.2,tour=3,div=15%,crossover=EAX,mutation=Batch2opt
