problem_name,problem_type,batch,timestamp,num_cities,num_jobs,population_size,max_generations,stagnation_limit,mode,mutation_rate,tournament_size,diversity_percent,success,initial_fitness,final_fitness,improvement_percent,solution_generation,total_generations,elapsed_time_seconds,avg_time_per_generation,crossover_method,crossover_type,early_stopped,final_stagnation,error
TSPJ_11M,Medium,Batch_01,2025-12-08T05:34:59.362696,428,428,200,1000,100,0,0.3,5,20,True,34508.0,20913.0,39.39666164367683,415,516,2.6189956665039062,0.00351941990291262,Batch (Auto EAX/OX),OX (Order Crossover),True,85,
TSPJ_12M,Medium,Batch_01,2025-12-08T05:35:02.025061,425,425,200,1000,100,0,0.3,5,20,True,33835.0,20207.0,40.27781882665879,418,519,2.626248836517334,0.003493358397683399,Batch (Auto EAX/OX),OX (Order Crossover),True,82,
TSPJ_13M,Medium,Batch_01,2025-12-08T05:35:06.208920,491,491,200,1000,100,0,0.3,5,20,True,39259.0,20944.0,46.65172317175679,724,825,4.13951563835144,0.003996303446601942,Batch (Auto EAX/OX),OX (Order Crossover),True,76,
TSPJ_14M,Medium,Batch_01,2025-12-08T05:35:09.543711,431,431,200,1000,100,0,0.3,5,20,True,35347.0,20675.0,41.50847313774861,606,707,3.2952678203582764,0.0035163290934844185,Batch (Auto EAX/OX),OX (Order Crossover),True,94,
TSPJ_15M,Medium,Batch_01,2025-12-08T05:35:12.466840,456,456,200,1000,100,0,0.3,5,20,True,35999.0,20961.0,41.773382593960946,459,560,2.880532741546631,0.0037016769767441843,Batch (Auto EAX/OX),OX (Order Crossover),True,41,
TSPJ_16M,Medium,Batch_01,2025-12-08T05:35:17.273064,479,479,200,1000,100,0,0.3,5,20,True,38709.0,20244.0,47.70208478648376,900,1000,4.753663778305054,0.0039025682600000015,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_17M,Medium,Batch_01,2025-12-08T05:35:21.857157,458,458,200,1000,100,0,0.3,5,20,True,37086.0,22469.0,39.413794963058834,992,1000,4.545170307159424,0.0037285772800000005,Batch (Auto EAX/OX),OX (Order Crossover),False,8,
TSPJ_18M,Medium,Batch_01,2025-12-08T05:35:26.173930,460,460,200,1000,100,0,0.3,5,20,True,35682.0,19211.0,46.16052911832296,823,924,4.2783801555633545,0.003735764171180936,Batch (Auto EAX/OX),OX (Order Crossover),True,77,
TSPJ_19M,Medium,Batch_01,2025-12-08T05:35:29.934241,426,426,200,1000,100,0,0.3,5,20,True,34265.0,18672.0,45.507077192470454,729,830,3.7245242595672607,0.003497290361881785,Batch (Auto EAX/OX),OX (Order Crossover),True,71,
TSPJ_20M,Medium,Batch_01,2025-12-08T05:35:33.354657,438,438,200,1000,100,0,0.3,5,20,True,33972.0,18669.0,45.045920169551394,604,705,3.372636079788208,0.0035951979971590884,Batch (Auto EAX/OX),OX (Order Crossover),True,96,
TSPJ_21M,Medium,Batch_01,2025-12-08T05:35:37.051923,454,454,200,1000,100,0,0.3,5,20,True,36583.0,21124.0,42.25733264084411,668,769,3.6473567485809326,0.0036866287890625,Batch (Auto EAX/OX),OX (Order Crossover),True,32,
TSPJ_22M,Medium,Batch_01,2025-12-08T05:35:40.206046,490,490,200,1000,100,0,0.3,5,20,True,38636.0,22761.0,41.0886220105601,464,565,3.1178934574127197,0.0040116317021276614,Batch (Auto EAX/OX),OX (Order Crossover),True,36,
TSPJ_23M,Medium,Batch_01,2025-12-08T05:35:43.713930,406,406,200,1000,100,0,0.3,5,20,True,32649.0,17249.0,47.1683665655916,700,801,3.4621167182922363,0.003320681162500001,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_24M,Medium,Batch_01,2025-12-08T05:35:47.416292,471,471,200,1000,100,0,0.3,5,20,True,35954.0,20596.0,42.71569227346053,635,736,3.6613590717315674,0.0038068144489795917,Batch (Auto EAX/OX),OX (Order Crossover),True,65,
TSPJ_25M,Medium,Batch_01,2025-12-08T05:35:48.922194,492,492,200,1000,100,0,0.3,5,20,True,35403.0,1475.0,95.83368641075614,55,156,1.4818389415740967,0.00407663141935484,Batch (Auto EAX/OX),OX (Order Crossover),True,45,
TSPJ_26M,Medium,Batch_02,2025-12-08T05:35:53.336435,427,427,200,1000,100,0,0.3,5,20,True,33953.0,18972.0,44.122757930079814,952,1000,4.350243091583252,0.0034962435100000045,Batch (Auto EAX/OX),OX (Order Crossover),False,44,
TSPJ_27M,Medium,Batch_02,2025-12-08T05:35:57.696231,454,454,200,1000,100,0,0.3,5,20,True,35865.0,20980.0,41.50285793949533,839,940,4.306732654571533,0.0036967732268370617,Batch (Auto EAX/OX),OX (Order Crossover),True,61,
TSPJ_28M,Medium,Batch_02,2025-12-08T05:36:00.703546,445,445,200,1000,100,0,0.3,5,20,True,35028.0,20738.0,40.79593468082677,496,597,2.966362714767456,0.003626425906040267,Batch (Auto EAX/OX),OX (Order Crossover),True,4,
TSPJ_29M,Medium,Batch_02,2025-12-08T05:36:02.115030,404,404,200,1000,100,0,0.3,5,20,True,8565.0,1314.0,84.65849387040281,63,164,1.390160083770752,0.003361455030674848,Batch (Auto EAX/OX),OX (Order Crossover),True,37,
TSPJ_30M,Medium,Batch_02,2025-12-08T05:36:05.344254,426,426,200,1000,100,0,0.3,5,20,True,33605.0,17363.0,48.33209343847641,578,679,3.175493001937866,0.0034871308554572248,Batch (Auto EAX/OX),OX (Order Crossover),True,22,
TSPJ_31M,Medium,Batch_02,2025-12-08T05:36:09.519308,402,402,200,1000,100,0,0.3,5,20,True,31407.0,18524.0,41.019517941860094,983,1000,4.111398458480835,0.0032909569900000024,Batch (Auto EAX/OX),OX (Order Crossover),False,50,
TSPJ_32M,Medium,Batch_02,2025-12-08T05:36:13.510228,460,460,200,1000,100,0,0.3,5,20,True,36824.0,21428.0,41.809689333043664,739,840,3.9428412914276123,0.00372020495828367,Batch (Auto EAX/OX),OX (Order Crossover),True,61,
TSPJ_33M,Medium,Batch_02,2025-12-08T05:36:17.706311,480,480,200,1000,100,0,0.3,5,20,True,38314.0,21562.0,43.722921125437175,782,883,4.145543575286865,0.003944355487528343,Batch (Auto EAX/OX),OX (Order Crossover),True,18,
TSPJ_34M,Medium,Batch_02,2025-12-08T05:36:20.921784,446,446,200,1000,100,0,0.3,5,20,True,35200.0,19626.0,44.24431818181818,600,701,3.1701133251190186,0.003916983414285718,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_35M,Medium,Batch_02,2025-12-08T05:36:25.327187,451,451,200,1000,100,0,0.3,5,20,True,34640.0,16510.0,52.338337182448036,999,1000,4.355502367019653,0.003919569060000004,Batch (Auto EAX/OX),OX (Order Crossover),False,11,
TSPJ_36M,Medium,Batch_02,2025-12-08T05:36:29.101395,419,419,200,1000,100,0,0.3,5,20,True,32116.0,17002.0,47.06065512517125,835,936,3.7319462299346924,0.003570091187165771,Batch (Auto EAX/OX),OX (Order Crossover),True,65,
TSPJ_37M,Medium,Batch_02,2025-12-08T05:36:33.252661,495,495,200,1000,100,0,0.3,5,20,True,38429.0,20504.0,46.6444612141872,727,828,4.104875326156616,0.004444392636033864,Batch (Auto EAX/OX),OX (Order Crossover),True,73,
TSPJ_38M,Medium,Batch_02,2025-12-08T05:36:37.804768,464,464,200,1000,100,0,0.3,5,20,True,37572.0,19196.0,48.90876184392633,960,1000,4.497189998626709,0.00402019198,Batch (Auto EAX/OX),OX (Order Crossover),False,74,
TSPJ_39M,Medium,Batch_02,2025-12-08T05:36:42.246958,457,457,200,1000,100,0,0.3,5,20,True,35606.0,18110.0,49.13778576644386,991,1000,4.393081188201904,0.003970474110000001,Batch (Auto EAX/OX),OX (Order Crossover),False,14,
TSPJ_40M,Medium,Batch_02,2025-12-08T05:36:46.168274,403,403,200,1000,100,0,0.3,5,20,True,32381.0,15499.0,52.13551156542417,991,1000,3.875061273574829,0.0034951296900000064,Batch (Auto EAX/OX),OX (Order Crossover),False,2,
TSPJ_41M,Medium,Batch_02,2025-12-08T05:36:50.560285,451,451,200,1000,100,0,0.3,5,20,True,35915.0,17278.0,51.89196714464709,989,1000,4.344777584075928,0.003911258040000005,Batch (Auto EAX/OX),OX (Order Crossover),False,9,
TSPJ_42M,Medium,Batch_02,2025-12-08T05:36:55.039981,462,462,200,1000,100,0,0.3,5,20,True,36418.0,16881.0,53.64654841012686,997,1000,4.431789875030518,0.00400458244,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_43M,Medium,Batch_02,2025-12-08T05:36:59.089491,438,438,200,1000,100,0,0.3,5,20,True,33956.0,17693.0,47.89433384379785,834,935,4.003650903701782,0.003833737301927194,Batch (Auto EAX/OX),OX (Order Crossover),True,66,
TSPJ_44M,Medium,Batch_02,2025-12-08T05:37:03.212873,459,459,200,1000,100,0,0.3,5,20,True,37321.0,19172.0,48.629457945928564,822,923,4.078020811080933,0.003970222104121479,Batch (Auto EAX/OX),OX (Order Crossover),True,78,
TSPJ_45M,Medium,Batch_02,2025-12-08T05:37:07.039007,440,440,200,1000,100,0,0.3,5,20,True,36182.0,18537.0,48.76734287767398,776,877,3.7795166969299316,0.0038413088698630135,Batch (Auto EAX/OX),OX (Order Crossover),True,24,
TSPJ_46M,Medium,Batch_02,2025-12-08T05:37:10.927400,417,417,200,1000,100,0,0.3,5,20,True,33318.0,16663.0,49.98799447745963,865,966,3.839116096496582,0.0035597375958549247,Batch (Auto EAX/OX),OX (Order Crossover),True,35,
TSPJ_47M,Medium,Batch_02,2025-12-08T05:37:14.976113,423,423,200,1000,100,0,0.3,5,20,True,33418.0,16515.0,50.5805254653181,932,1000,4.0018696784973145,0.003595728019999993,Batch (Auto EAX/OX),OX (Order Crossover),False,27,
TSPJ_48M,Medium,Batch_02,2025-12-08T05:37:18.815350,441,441,200,1000,100,0,0.3,5,20,True,35639.0,18128.0,49.13437526305452,780,881,3.7929985523223877,0.003861753920454542,Batch (Auto EAX/OX),OX (Order Crossover),True,20,
TSPJ_49M,Medium,Batch_02,2025-12-08T05:37:23.178718,451,451,200,1000,100,0,0.3,5,20,True,36488.0,18636.0,48.92567419425565,959,1000,4.313843250274658,0.003909740229999999,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_50M,Medium,Batch_02,2025-12-08T05:37:27.723812,469,469,200,1000,100,0,0.3,5,20,True,37323.0,19337.0,48.19012405219302,970,1000,4.478176832199097,0.004044053600000002,Batch (Auto EAX/OX),OX (Order Crossover),False,30,
TSPJ_51M,Medium,Batch_03,2025-12-08T05:37:31.187004,404,404,200,1000,100,0,0.3,5,20,True,32168.0,16521.0,48.64150708778911,760,861,3.4236748218536377,0.0035076238255813933,Batch (Auto EAX/OX),OX (Order Crossover),True,40,
TSPJ_52M,Medium,Batch_03,2025-12-08T05:37:35.521646,450,450,200,1000,100,0,0.3,5,20,True,33594.0,17235.0,48.696195749240935,887,988,4.2850282192230225,0.003937440516717323,Batch (Auto EAX/OX),OX (Order Crossover),True,13,
TSPJ_53M,Medium,Batch_03,2025-12-08T05:37:38.879702,428,428,200,1000,100,0,0.3,5,20,True,34136.0,18723.0,45.15174595734708,679,780,3.2925169467926025,0.0037226009370988507,Batch (Auto EAX/OX),OX (Order Crossover),True,21,
TSPJ_54M,Medium,Batch_03,2025-12-08T05:37:42.897525,435,435,200,1000,100,0,0.3,5,20,True,34173.0,17523.0,48.72267579668159,831,932,3.968862533569336,0.003823953909774431,Batch (Auto EAX/OX),OX (Order Crossover),True,69,
TSPJ_55M,Medium,Batch_03,2025-12-08T05:37:46.508964,475,475,200,1000,100,0,0.3,5,20,True,38584.0,20089.0,47.93437694381091,669,770,3.561735153198242,0.004117307165149542,Batch (Auto EAX/OX),OX (Order Crossover),True,31,
TSPJ_56M,Medium,Batch_03,2025-12-08T05:37:50.609246,459,459,200,1000,100,0,0.3,5,20,True,38107.0,18633.0,51.1034718030808,804,905,4.04790997505188,0.0040036816814159265,Batch (Auto EAX/OX),OX (Order Crossover),True,96,
TSPJ_57M,Medium,Batch_03,2025-12-08T05:37:54.674595,493,493,200,1000,100,0,0.3,5,20,True,38160.0,20979.0,45.02358490566038,713,814,3.9960763454437256,0.004409636260762608,Batch (Auto EAX/OX),OX (Order Crossover),True,87,
TSPJ_58M,Medium,Batch_03,2025-12-08T05:37:59.330014,485,485,200,1000,100,0,0.3,5,20,True,37777.0,19662.0,47.95245784472033,970,1000,4.6018617153167725,0.00415237764,Batch (Auto EAX/OX),OX (Order Crossover),False,15,
TSPJ_59M,Medium,Batch_03,2025-12-08T05:38:02.170469,413,413,200,1000,100,0,0.3,5,20,True,32414.0,18506.0,42.9073856975381,580,681,2.7941808700561523,0.0035269382794117636,Batch (Auto EAX/OX),OX (Order Crossover),True,20,
TSPJ_60M,Medium,Batch_03,2025-12-08T05:38:05.944375,426,426,200,1000,100,0,0.3,5,20,True,33502.0,18516.0,44.73165781147394,800,901,3.7058160305023193,0.0036778868888888874,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_61M,Medium,Batch_03,2025-12-08T05:38:10.281746,443,443,200,1000,100,0,0.3,5,20,True,34713.0,18083.0,47.90712413216951,924,1000,4.264456033706665,0.003827490729999997,Batch (Auto EAX/OX),OX (Order Crossover),False,57,
TSPJ_62M,Medium,Batch_03,2025-12-08T05:38:14.195965,438,438,200,1000,100,0,0.3,5,20,True,34597.0,18646.0,46.10515362603694,800,901,3.8618650436401367,0.003834181966666664,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_63M,Medium,Batch_03,2025-12-08T05:38:17.784627,479,479,200,1000,100,0,0.3,5,20,True,38932.0,21706.0,44.24637830062673,642,743,3.5356907844543457,0.004209163894878706,Batch (Auto EAX/OX),OX (Order Crossover),True,58,
TSPJ_64M,Medium,Batch_03,2025-12-08T05:38:22.087279,443,443,200,1000,100,0,0.3,5,20,True,33226.0,18193.0,45.244687895021976,915,1000,4.246760606765747,0.003837114270000003,Batch (Auto EAX/OX),OX (Order Crossover),False,31,
TSPJ_65M,Medium,Batch_03,2025-12-08T05:38:25.217281,499,499,200,1000,100,0,0.3,5,20,True,39154.0,21909.0,44.04403126117383,505,606,3.0797817707061768,0.004411044115702478,Batch (Auto EAX/OX),OX (Order Crossover),True,95,
TSPJ_66M,Medium,Batch_03,2025-12-08T05:38:29.703294,462,462,200,1000,100,0,0.3,5,20,True,36694.0,18394.0,49.8719136643593,990,1000,4.407177209854126,0.0040185557899999995,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_67M,Medium,Batch_03,2025-12-08T05:38:33.783788,411,411,200,1000,100,0,0.3,5,20,True,31465.0,15961.0,49.27379628158271,999,1000,4.025796175003052,0.003592912480000001,Batch (Auto EAX/OX),OX (Order Crossover),False,15,
TSPJ_68M,Medium,Batch_03,2025-12-08T05:38:38.099477,433,433,200,1000,100,0,0.3,5,20,True,33237.0,16467.0,50.45581731203177,998,1000,4.258305072784424,0.0038117279200000024,Batch (Auto EAX/OX),OX (Order Crossover),False,9,
TSPJ_69M,Medium,Batch_03,2025-12-08T05:38:42.650585,464,464,200,1000,100,0,0.3,5,20,True,36519.0,19165.0,47.52046879706454,978,1000,4.495921850204468,0.004064198890000001,Batch (Auto EAX/OX),OX (Order Crossover),False,17,
TSPJ_70M,Medium,Batch_03,2025-12-08T05:38:47.230259,467,467,200,1000,100,0,0.3,5,20,True,35771.0,19255.0,46.171479690251886,987,1000,4.505542755126953,0.004076799540000005,Batch (Auto EAX/OX),OX (Order Crossover),False,22,
TSPJ_71M,Medium,Batch_03,2025-12-08T05:38:51.535868,439,439,200,1000,100,0,0.3,5,20,True,35736.0,17024.0,52.36176404745915,928,1000,4.229630470275879,0.003841087109999995,Batch (Auto EAX/OX),OX (Order Crossover),False,18,
TSPJ_72M,Medium,Batch_03,2025-12-08T05:38:56.248028,491,491,200,1000,100,0,0.3,5,20,True,38692.0,18691.0,51.69285640442469,995,1000,4.653954267501831,0.004237195909999997,Batch (Auto EAX/OX),OX (Order Crossover),False,8,
TSPJ_73M,Medium,Batch_03,2025-12-08T05:39:00.451232,434,434,200,1000,100,0,0.3,5,20,True,34122.0,17745.0,47.99542816950941,878,979,4.126245737075806,0.0037580321063394708,Batch (Auto EAX/OX),OX (Order Crossover),True,22,
TSPJ_74M,Medium,Batch_03,2025-12-08T05:39:04.456146,409,409,200,1000,100,0,0.3,5,20,True,31711.0,15772.0,50.26331556873009,990,1000,3.946751356124878,0.0035804366500000024,Batch (Auto EAX/OX),OX (Order Crossover),False,1,
TSPJ_75M,Medium,Batch_03,2025-12-08T05:39:07.652036,418,418,200,1000,100,0,0.3,5,20,True,34088.0,18060.0,47.01947899554095,636,737,3.124674081802368,0.003723419252717391,Batch (Auto EAX/OX),OX (Order Crossover),True,64,
TSPJ_76M,Medium,Batch_04,2025-12-08T05:39:12.252930,466,466,200,1000,100,0,0.3,5,20,True,37315.0,18421.0,50.633793380678014,968,1000,4.5231194496154785,0.004110502189999995,Batch (Auto EAX/OX),OX (Order Crossover),False,4,
TSPJ_77M,Medium,Batch_04,2025-12-08T05:39:16.860935,466,466,200,1000,100,0,0.3,5,20,True,36378.0,17520.0,51.839023585683655,994,1000,4.52827262878418,0.004112187369999997,Batch (Auto EAX/OX),OX (Order Crossover),False,7,
TSPJ_78M,Medium,Batch_04,2025-12-08T05:39:20.802464,403,403,200,1000,100,0,0.3,5,20,True,33575.0,18475.0,44.973938942665676,881,982,3.885080337524414,0.003547423088685015,Batch (Auto EAX/OX),OX (Order Crossover),True,19,
TSPJ_79M,Medium,Batch_04,2025-12-08T05:39:25.567169,495,495,200,1000,100,0,0.3,5,20,True,38692.0,19801.0,48.82404631448362,999,1000,4.7035722732543945,0.004287836530000002,Batch (Auto EAX/OX),OX (Order Crossover),False,10,
TSPJ_80M,Medium,Batch_04,2025-12-08T05:39:29.834353,446,446,200,1000,100,0,0.3,5,20,True,34904.0,16973.0,51.372335548934224,972,1000,4.208034038543701,0.0037988677699999987,Batch (Auto EAX/OX),OX (Order Crossover),False,10,
TSPJ_81M,Medium,Batch_04,2025-12-08T05:39:30.791345,400,400,200,1000,100,0,0.3,5,20,True,24220.0,1376.0,94.31874483897606,50,151,0.9169015884399414,0.003516975933333332,Batch (Auto EAX/OX),OX (Order Crossover),True,50,
TSPJ_82M,Medium,Batch_04,2025-12-08T05:39:35.020447,441,441,200,1000,100,0,0.3,5,20,True,34519.0,16842.0,51.20947883774153,994,1000,4.157935380935669,0.0037673993499999954,Batch (Auto EAX/OX),OX (Order Crossover),False,11,
TSPJ_83M,Medium,Batch_04,2025-12-08T05:39:39.262689,426,426,200,1000,100,0,0.3,5,20,True,35627.0,17259.0,51.55640385101188,947,1000,4.163432598114014,0.0037510660800000014,Batch (Auto EAX/OX),OX (Order Crossover),False,15,
TSPJ_84M,Medium,Batch_04,2025-12-08T05:39:43.360681,441,441,200,1000,100,0,0.3,5,20,True,35783.0,17505.0,51.080121845569124,865,966,4.035998344421387,0.0037798884766839383,Batch (Auto EAX/OX),OX (Order Crossover),True,35,
TSPJ_85M,Medium,Batch_04,2025-12-08T05:39:47.756868,456,456,200,1000,100,0,0.3,5,20,True,35642.0,18599.0,47.81718197632007,998,1000,4.315150499343872,0.003884737610000002,Batch (Auto EAX/OX),OX (Order Crossover),False,36,
TSPJ_86M,Medium,Batch_04,2025-12-08T05:39:51.984370,420,420,200,1000,100,0,0.3,5,20,True,33283.0,16915.0,49.178259171348735,985,1000,4.149343967437744,0.0037626551700000056,Batch (Auto EAX/OX),OX (Order Crossover),False,30,
TSPJ_87M,Medium,Batch_04,2025-12-08T05:39:56.690163,485,485,200,1000,100,0,0.3,5,20,True,37319.0,18707.0,49.87271899032664,970,1000,4.640195608139038,0.004246705470000008,Batch (Auto EAX/OX),OX (Order Crossover),False,11,
TSPJ_88M,Medium,Batch_04,2025-12-08T05:39:57.726453,420,420,200,1000,100,0,0.3,5,20,True,31582.0,1316.0,95.83306946995124,50,151,0.9825048446655273,0.0038470213333333335,Batch (Auto EAX/OX),OX (Order Crossover),True,50,
TSPJ_89M,Medium,Batch_04,2025-12-08T05:40:01.831029,412,412,200,1000,100,0,0.3,5,20,True,30345.8,13830.8,54.422687818413095,993,1000,4.027778387069702,0.0036123689399999957,Batch (Auto EAX/OX),OX (Order Crossover),False,14,
TSPJ_90M,Medium,Batch_04,2025-12-08T05:40:06.633134,496,496,200,1000,100,0,0.3,5,20,True,39476.0,20684.0,47.603607255041034,963,1000,4.734727144241333,0.004306667179999998,Batch (Auto EAX/OX),OX (Order Crossover),False,45,
TSPJ_91M,Medium,Batch_04,2025-12-08T05:40:10.802719,413,413,200,1000,100,0,0.3,5,20,True,32936.0,16154.0,50.953364100072875,997,1000,4.1018431186676025,0.0036957891499999986,Batch (Auto EAX/OX),OX (Order Crossover),False,24,
TSPJ_92M,Medium,Batch_04,2025-12-08T05:40:15.273872,458,458,200,1000,100,0,0.3,5,20,True,35536.0,18132.0,48.9756866276452,926,1000,4.38732385635376,0.00395900232,Batch (Auto EAX/OX),OX (Order Crossover),False,6,
TSPJ_93M,Medium,Batch_04,2025-12-08T05:40:18.577870,418,418,200,1000,100,0,0.3,5,20,True,32393.0,17770.0,45.14246905195567,655,756,3.243133544921875,0.003765453245033116,Batch (Auto EAX/OX),OX (Order Crossover),True,45,
TSPJ_94M,Medium,Batch_04,2025-12-08T05:40:19.865248,404,404,200,1000,100,0,0.3,5,20,True,33401.0,1346.0,95.97018053351695,130,231,1.2380168437957764,0.00355547491304348,Batch (Auto EAX/OX),OX (Order Crossover),True,70,
TSPJ_95M,Medium,Batch_04,2025-12-08T05:40:24.123909,473,473,200,1000,100,0,0.3,5,20,True,37730.0,20198.0,46.46700238536973,799,900,4.1810972690582275,0.004143771679644049,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_96M,Medium,Batch_04,2025-12-08T05:40:28.285860,424,424,200,1000,100,0,0.3,5,20,True,34066.0,17299.0,49.219162801620385,873,974,4.073766469955444,0.0037589249537512844,Batch (Auto EAX/OX),OX (Order Crossover),True,27,
TSPJ_97M,Medium,Batch_04,2025-12-08T05:40:32.940542,474,474,200,1000,100,0,0.3,5,20,True,37831.0,19283.0,49.02857444952552,994,1000,4.583534240722656,0.004136060239999997,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_98M,Medium,Batch_04,2025-12-08T05:40:36.706974,423,423,200,1000,100,0,0.3,5,20,True,32891.0,18525.0,43.677601775561705,775,876,3.7011101245880127,0.0037729217485714317,Batch (Auto EAX/OX),OX (Order Crossover),True,25,
TSPJ_99M,Medium,Batch_04,2025-12-08T05:40:39.637984,469,469,200,1000,100,0,0.3,5,20,True,37739.0,22591.0,40.13884840615808,488,589,2.8497393131256104,0.00413489107142857,Batch (Auto EAX/OX),OX (Order Crossover),True,12,
TSPJ_100M,Medium,Batch_04,2025-12-08T05:40:44.036838,478,478,200,1000,100,0,0.3,5,20,True,37744.0,20363.0,46.04970326409495,833,934,4.329741716384888,0.004168242668810291,Batch (Auto EAX/OX),OX (Order Crossover),True,67,
TSPJ_1L,Large,Batch_01,2025-12-08T05:40:54.458400,1141,1141,200,1000,100,0,0.3,5,20,True,232087.0,133917.0,42.298793124991924,998,1000,10.329092502593994,0.009529779170000002,Batch (Auto EAX/OX),OX (Order Crossover),False,22,
TSPJ_2L,Large,Batch_01,2025-12-08T05:41:04.930714,1182,1182,200,1000,100,0,0.3,5,20,True,235196.0,137733.0,41.43905508597085,993,1000,10.38098692893982,0.009703760059999993,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_3L,Large,Batch_01,2025-12-08T05:41:14.187943,1064,1064,200,1000,100,0,0.3,5,20,True,210899.0,123734.0,41.33021019540159,998,1000,9.171743631362915,0.008569815800000003,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_4L,Large,Batch_01,2025-12-08T05:41:23.815501,1080,1080,200,1000,100,0,0.3,5,20,True,214802.0,120425.0,43.93674174355918,996,1000,9.528713703155518,0.008913819969999995,Batch (Auto EAX/OX),OX (Order Crossover),False,7,
TSPJ_5L,Large,Batch_01,2025-12-08T05:41:33.912201,1140,1140,200,1000,100,0,0.3,5,20,True,228057.0,134323.0,41.10112822671525,999,1000,9.999970436096191,0.009364635040000008,Batch (Auto EAX/OX),OX (Order Crossover),False,2,
TSPJ_6L,Large,Batch_01,2025-12-08T05:41:44.382333,1163,1163,200,1000,100,0,0.3,5,20,True,229510.0,135907.0,40.78384384122696,999,1000,10.370727777481079,0.00968829650000001,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_7L,Large,Batch_01,2025-12-08T05:41:54.461407,1111,1111,200,1000,100,0,0.3,5,20,True,212713.0,124805.0,41.327046301824524,992,1000,9.971701383590698,0.009322765770000014,Batch (Auto EAX/OX),OX (Order Crossover),False,10,
