problem_name,problem_type,batch,timestamp,num_cities,num_jobs,population_size,max_generations,stagnation_limit,mode,mutation_rate,tournament_size,diversity_percent,success,initial_fitness,final_fitness,improvement_percent,solution_generation,total_generations,elapsed_time_seconds,avg_time_per_generation,crossover_method,crossover_type,early_stopped,final_stagnation,error
TSPJ_12M,Medium,Batch_01,2025-12-08T05:56:34.699647,425,425,1000,6000,500,0,0.3,5,20,True,33856.0,12741.0,62.36708412098299,3596,4097,73.31510591506958,0.017614616870117235,Batch (Auto EAX/OX),OX (Order Crossover),True,404,
TSPJ_13M,Medium,Batch_01,2025-12-08T05:57:44.005694,491,491,1000,6000,500,0,0.3,5,20,True,38680.0,14572.0,62.32678386763185,3065,3566,69.24389958381653,0.019052480532959368,Batch (Auto EAX/OX),OX (Order Crossover),True,435,
TSPJ_14M,Medium,Batch_01,2025-12-08T05:59:24.515260,431,431,1000,6000,500,0,0.3,5,20,True,34730.0,13410.0,61.38784912179672,5391,5892,100.4122064113617,0.016787781480224133,Batch (Auto EAX/OX),OX (Order Crossover),True,409,
TSPJ_15M,Medium,Batch_01,2025-12-08T06:01:12.477592,456,456,1000,6000,500,0,0.3,5,20,True,35660.0,14058.0,60.57767807066742,5880,6000,107.86322140693665,0.017714183649999996,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_16M,Medium,Batch_01,2025-12-08T06:03:05.125704,479,479,1000,6000,500,0,0.3,5,20,True,37775.0,14310.0,62.11780277961615,5454,5955,112.54705357551575,0.018628810530735618,Batch (Auto EAX/OX),OX (Order Crossover),True,446,
TSPJ_17M,Medium,Batch_01,2025-12-08T06:04:45.735871,458,458,1000,6000,500,0,0.3,5,20,True,36247.0,12765.0,64.78329241040637,5075,5576,100.51617646217346,0.017754610475336333,Batch (Auto EAX/OX),OX (Order Crossover),True,425,
TSPJ_18M,Medium,Batch_01,2025-12-08T06:04:58.187381,460,460,1000,6000,500,0,0.3,5,20,True,6401.0,1346.0,78.97203561943446,146,647,12.419805526733398,0.017809190402476787,Batch (Auto EAX/OX),OX (Order Crossover),True,454,
TSPJ_19M,Medium,Batch_01,2025-12-08T06:06:39.631295,426,426,1000,6000,500,0,0.3,5,20,True,33869.0,13155.0,61.15917210428415,5780,6000,101.35513257980347,0.01663341901666659,Batch (Auto EAX/OX),OX (Order Crossover),False,120,
TSPJ_20M,Medium,Batch_01,2025-12-08T06:07:46.480183,438,438,1000,6000,500,0,0.3,5,20,True,33698.0,13763.0,59.15781352009021,3347,3848,66.76901435852051,0.017019521861190556,Batch (Auto EAX/OX),OX (Order Crossover),True,453,
TSPJ_21M,Medium,Batch_01,2025-12-08T06:09:33.955616,454,454,1000,6000,500,0,0.3,5,20,True,36189.0,13894.0,61.60711818508386,5832,6000,107.38874769210815,0.01763531465,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_22M,Medium,Batch_01,2025-12-08T06:11:29.172667,490,490,1000,6000,500,0,0.3,5,20,True,38563.0,15208.0,60.5632341882115,5882,6000,115.11270785331726,0.018910303433333355,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_23M,Medium,Batch_01,2025-12-08T06:13:05.889495,406,406,1000,6000,500,0,0.3,5,20,True,32217.0,11543.0,64.17108979731198,5801,6000,96.6317572593689,0.015858157516666655,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_24M,Medium,Batch_01,2025-12-08T06:14:57.664081,471,471,1000,6000,500,0,0.3,5,20,True,35385.0,12840.0,63.71343789741416,5954,6000,111.68521857261658,0.018344492883333383,Batch (Auto EAX/OX),OX (Order Crossover),False,135,
TSPJ_25M,Medium,Batch_01,2025-12-08T06:16:48.812272,492,492,1000,6000,500,0,0.3,5,20,True,38087.0,14681.0,61.45403943602804,5262,5763,111.04588413238525,0.018990711506421426,Batch (Auto EAX/OX),OX (Order Crossover),True,438,
TSPJ_26M,Medium,Batch_02,2025-12-08T06:18:29.687560,427,427,1000,6000,500,0,0.3,5,20,True,33989.0,12929.0,61.961222748536294,5470,5971,100.78969168663025,0.016620214154103908,Batch (Auto EAX/OX),OX (Order Crossover),True,430,
TSPJ_27M,Medium,Batch_02,2025-12-08T06:19:39.498511,454,454,1000,6000,500,0,0.3,5,20,True,34892.0,14017.0,59.827467614352855,3379,3880,69.72892880439758,0.01763217223511207,Batch (Auto EAX/OX),OX (Order Crossover),True,421,
TSPJ_28M,Medium,Batch_02,2025-12-08T06:21:24.970748,445,445,1000,6000,500,0,0.3,5,20,True,35099.0,13445.0,61.694065357987405,5996,6000,105.36317563056946,0.017292399016666644,Batch (Auto EAX/OX),OX (Order Crossover),False,470,
TSPJ_29M,Medium,Batch_02,2025-12-08T06:23:01.149364,404,404,1000,6000,500,0,0.3,5,20,True,31644.0,11612.0,63.304259891290606,5972,6000,96.07336974143982,0.015758912083333285,Batch (Auto EAX/OX),OX (Order Crossover),False,376,
TSPJ_30M,Medium,Batch_02,2025-12-08T06:24:04.160032,426,426,1000,6000,500,0,0.3,5,20,True,33083.0,12238.0,63.008191518302446,3216,3717,62.941972494125366,0.016592982992465005,Batch (Auto EAX/OX),OX (Order Crossover),True,484,
TSPJ_31M,Medium,Batch_02,2025-12-08T06:25:40.188144,402,402,1000,6000,500,0,0.3,5,20,True,30399.0,11547.0,62.01519786835094,5586,6000,95.92111539840698,0.01573952818333334,Batch (Auto EAX/OX),OX (Order Crossover),False,314,
TSPJ_32M,Medium,Batch_02,2025-12-08T06:25:53.844047,460,460,1000,6000,500,0,0.3,5,20,True,6088.0,1347.0,77.87450722733246,213,714,13.617606401443481,0.017794872230014032,Batch (Auto EAX/OX),OX (Order Crossover),True,487,
TSPJ_33M,Medium,Batch_02,2025-12-08T06:27:30.441172,480,480,1000,6000,500,0,0.3,5,20,True,38283.0,13686.0,64.25045059164643,4584,5085,96.47926735877991,0.018674267269866297,Batch (Auto EAX/OX),OX (Order Crossover),True,416,
TSPJ_34M,Medium,Batch_02,2025-12-08T06:29:16.305594,446,446,1000,6000,500,0,0.3,5,20,True,35100.0,12834.0,63.43589743589744,5833,6000,105.7747597694397,0.017366097433333286,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_35M,Medium,Batch_02,2025-12-08T06:31:03.114119,451,451,1000,6000,500,0,0.3,5,20,True,34639.0,13579.0,60.79852189728341,5605,6000,106.69749331474304,0.01752175981666663,Batch (Auto EAX/OX),OX (Order Crossover),False,295,
TSPJ_36M,Medium,Batch_02,2025-12-08T06:32:43.142932,419,419,1000,6000,500,0,0.3,5,20,True,32123.0,12896.0,59.85430999595306,5921,6000,99.91990828514099,0.016397966916666663,Batch (Auto EAX/OX),OX (Order Crossover),False,1,
TSPJ_37M,Medium,Batch_02,2025-12-08T06:34:39.714306,495,495,1000,6000,500,0,0.3,5,20,True,37574.0,13441.0,64.22792356416672,5509,6000,116.48001646995544,0.019135579183333303,Batch (Auto EAX/OX),OX (Order Crossover),False,391,
TSPJ_38M,Medium,Batch_02,2025-12-08T06:36:29.247240,464,464,1000,6000,500,0,0.3,5,20,True,37158.0,13221.0,64.41950589375101,5831,6000,109.42906355857849,0.017971123266666694,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_39M,Medium,Batch_02,2025-12-08T06:37:35.399159,457,457,1000,6000,500,0,0.3,5,20,True,35839.0,14821.0,58.645609531515944,3141,3642,66.0715081691742,0.017778392090085162,Batch (Auto EAX/OX),OX (Order Crossover),True,459,
TSPJ_40M,Medium,Batch_02,2025-12-08T06:38:39.085636,403,403,1000,6000,500,0,0.3,5,20,True,31475.0,12011.0,61.839555202541696,3456,3957,63.599120140075684,0.015745365975733033,Batch (Auto EAX/OX),OX (Order Crossover),True,444,
TSPJ_41M,Medium,Batch_02,2025-12-08T06:40:26.326142,451,451,1000,6000,500,0,0.3,5,20,True,35381.0,13338.0,62.30180040134535,5998,6000,107.14697766304016,0.01759338346666668,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_42M,Medium,Batch_02,2025-12-08T06:42:10.945609,462,462,1000,6000,500,0,0.3,5,20,True,35821.0,14100.0,60.637614806956805,5238,5739,104.53177165985107,0.01794403405367721,Batch (Auto EAX/OX),OX (Order Crossover),True,462,
TSPJ_43M,Medium,Batch_02,2025-12-08T06:43:54.921461,438,438,1000,6000,500,0,0.3,5,20,True,33244.0,12884.0,61.24413427987005,5792,6000,103.87796473503113,0.017051529666666638,Batch (Auto EAX/OX),OX (Order Crossover),False,108,
TSPJ_44M,Medium,Batch_02,2025-12-08T06:45:09.740243,459,459,1000,6000,500,0,0.3,5,20,True,36294.0,14012.0,61.393067724692784,3602,4103,74.73556923866272,0.01788822749878111,Batch (Auto EAX/OX),OX (Order Crossover),True,498,
TSPJ_45M,Medium,Batch_02,2025-12-08T06:46:39.484582,440,440,1000,6000,500,0,0.3,5,20,True,35220.0,13718.0,61.050539466212385,4658,5159,89.63671255111694,0.01708849689802247,Batch (Auto EAX/OX),OX (Order Crossover),True,442,
TSPJ_46M,Medium,Batch_02,2025-12-08T06:48:07.615319,417,417,1000,6000,500,0,0.3,5,20,True,33055.0,12251.0,62.93752836182121,4825,5326,88.02260184288025,0.016255495361502285,Batch (Auto EAX/OX),OX (Order Crossover),True,475,
TSPJ_47M,Medium,Batch_02,2025-12-08T06:49:47.975866,423,423,1000,6000,500,0,0.3,5,20,True,32321.0,11175.0,65.4249559110176,5823,6000,100.24688220024109,0.01645422156666666,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_48M,Medium,Batch_02,2025-12-08T06:51:22.713130,441,441,1000,6000,500,0,0.3,5,20,True,34985.0,14557.0,58.390738888094894,4906,5407,94.63568186759949,0.017227794746577863,Batch (Auto EAX/OX),OX (Order Crossover),True,494,
TSPJ_49M,Medium,Batch_02,2025-12-08T06:52:44.104667,451,451,1000,6000,500,0,0.3,5,20,True,35927.0,12995.0,63.82943190358227,4031,4532,81.29399728775024,0.01762346846170821,Batch (Auto EAX/OX),OX (Order Crossover),True,469,
TSPJ_50M,Medium,Batch_02,2025-12-08T06:54:35.415863,469,469,1000,6000,500,0,0.3,5,20,True,36151.0,14129.0,60.91671046444082,5788,6000,111.19869613647461,0.018264542266666677,Batch (Auto EAX/OX),OX (Order Crossover),False,112,
TSPJ_51M,Medium,Batch_03,2025-12-08T06:54:45.050521,404,404,1000,6000,500,0,0.3,5,20,True,6191.0,1287.0,79.21175900500727,50,551,9.589993238449097,0.015777438909090915,Batch (Auto EAX/OX),OX (Order Crossover),True,450,
TSPJ_52M,Medium,Batch_03,2025-12-08T06:56:31.727389,450,450,1000,6000,500,0,0.3,5,20,True,33757.0,12719.0,62.321888793435434,5772,6000,106.55000686645508,0.01749469023333331,Batch (Auto EAX/OX),OX (Order Crossover),False,128,
TSPJ_53M,Medium,Batch_03,2025-12-08T06:58:13.324292,428,428,1000,6000,500,0,0.3,5,20,True,33690.0,12451.0,63.04244582962303,5924,6000,101.48639750480652,0.016655431616666674,Batch (Auto EAX/OX),OX (Order Crossover),False,212,
TSPJ_54M,Medium,Batch_03,2025-12-08T06:59:13.675935,435,435,1000,6000,500,0,0.3,5,20,True,34455.0,12675.0,63.212886373530694,2994,3495,60.26323962211609,0.016890107842014876,Batch (Auto EAX/OX),OX (Order Crossover),True,406,
TSPJ_55M,Medium,Batch_03,2025-12-08T07:00:32.284162,475,475,1000,6000,500,0,0.3,5,20,True,37982.0,14844.0,60.918329735137696,3666,4167,78.51286792755127,0.0185072376380221,Batch (Auto EAX/OX),OX (Order Crossover),True,434,
TSPJ_56M,Medium,Batch_03,2025-12-08T07:02:21.224751,459,459,1000,6000,500,0,0.3,5,20,True,37400.0,13987.0,62.60160427807486,5596,6000,108.82466006278992,0.01787369159999998,Batch (Auto EAX/OX),OX (Order Crossover),False,304,
TSPJ_57M,Medium,Batch_03,2025-12-08T07:04:17.622655,493,493,1000,6000,500,0,0.3,5,20,True,37705.0,13331.0,64.64394642620343,5699,6000,116.29025435447693,0.019109032449999952,Batch (Auto EAX/OX),OX (Order Crossover),False,201,
TSPJ_58M,Medium,Batch_03,2025-12-08T07:06:12.254712,485,485,1000,6000,500,0,0.3,5,20,True,38465.0,14687.0,61.81723644871961,5738,6000,114.52780318260193,0.018814688149999998,Batch (Auto EAX/OX),OX (Order Crossover),False,162,
TSPJ_59M,Medium,Batch_03,2025-12-08T07:07:02.424020,413,413,1000,6000,500,0,0.3,5,20,True,32299.0,13107.0,59.419796278522554,2540,3041,50.1006224155426,0.01608701279605265,Batch (Auto EAX/OX),OX (Order Crossover),True,460,
TSPJ_60M,Medium,Batch_03,2025-12-08T07:08:43.825491,426,426,1000,6000,500,0,0.3,5,20,True,32667.0,12746.0,60.982030795604125,5816,6000,101.30087971687317,0.016623464349999974,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_61M,Medium,Batch_03,2025-12-08T07:10:28.664660,443,443,1000,6000,500,0,0.3,5,20,True,34440.0,12684.0,63.170731707317074,5877,6000,104.73707938194275,0.017197043200000033,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_62M,Medium,Batch_03,2025-12-08T07:12:12.718768,438,438,1000,6000,500,0,0.3,5,20,True,34203.0,12847.0,62.43896734204601,5736,6000,103.93632411956787,0.017061182750000018,Batch (Auto EAX/OX),OX (Order Crossover),False,164,
TSPJ_63M,Medium,Batch_03,2025-12-08T07:13:44.203586,479,479,1000,6000,500,0,0.3,5,20,True,37361.0,14258.0,61.837209924787885,4363,4864,91.37800407409668,0.018489264199054046,Batch (Auto EAX/OX),OX (Order Crossover),True,437,
TSPJ_64M,Medium,Batch_03,2025-12-08T07:15:29.258521,443,443,1000,6000,500,0,0.3,5,20,True,33864.0,12159.0,64.0946137491141,5897,6000,104.95409059524536,0.017234446749999986,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_65M,Medium,Batch_03,2025-12-08T07:17:13.390675,499,499,1000,6000,500,0,0.3,5,20,True,37912.0,14369.0,62.09907153407892,4813,5314,104.03962922096252,0.01929075234330887,Batch (Auto EAX/OX),OX (Order Crossover),True,487,
TSPJ_66M,Medium,Batch_03,2025-12-08T07:19:02.955644,462,462,1000,6000,500,0,0.3,5,20,True,35623.0,13738.0,61.43502793139264,5834,6000,109.45950651168823,0.017978968583333345,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_67M,Medium,Batch_03,2025-12-08T07:20:41.252830,411,411,1000,6000,500,0,0.3,5,20,True,31006.0,12981.0,58.13390956589048,5767,6000,98.19692492485046,0.01611181538333329,Batch (Auto EAX/OX),OX (Order Crossover),False,133,
TSPJ_68M,Medium,Batch_03,2025-12-08T07:22:03.471667,433,433,1000,6000,500,0,0.3,5,20,True,33016.0,12160.0,63.169372425490664,4294,4795,82.11396789550781,0.016827077012932824,Batch (Auto EAX/OX),OX (Order Crossover),True,406,
TSPJ_69M,Medium,Batch_03,2025-12-08T07:23:52.987844,464,464,1000,6000,500,0,0.3,5,20,True,36351.0,13585.0,62.62826332150422,5745,6000,109.4008903503418,0.017969335199999922,Batch (Auto EAX/OX),OX (Order Crossover),False,155,
TSPJ_70M,Medium,Batch_03,2025-12-08T07:25:43.539291,467,467,1000,6000,500,0,0.3,5,20,True,35306.0,14132.0,59.97280915425141,5953,6000,110.43079137802124,0.018142236783333363,Batch (Auto EAX/OX),OX (Order Crossover),False,130,
TSPJ_71M,Medium,Batch_03,2025-12-08T07:27:14.672517,439,439,1000,6000,500,0,0.3,5,20,True,34730.0,12730.0,63.34581053843939,4733,5234,91.0365719795227,0.017116094076055768,Batch (Auto EAX/OX),OX (Order Crossover),True,467,
TSPJ_72M,Medium,Batch_03,2025-12-08T07:29:10.273599,491,491,1000,6000,500,0,0.3,5,20,True,38565.0,16024.0,58.44937119149488,5995,6000,115.47586870193481,0.018977752716666713,Batch (Auto EAX/OX),OX (Order Crossover),False,107,
TSPJ_73M,Medium,Batch_03,2025-12-08T07:30:53.555175,434,434,1000,6000,500,0,0.3,5,20,True,33425.0,12416.0,62.854151084517575,5950,6000,103.16225075721741,0.016935731516666646,Batch (Auto EAX/OX),OX (Order Crossover),False,248,
TSPJ_74M,Medium,Batch_03,2025-12-08T07:32:27.874144,409,409,1000,6000,500,0,0.3,5,20,True,31912.0,12266.0,61.5630483830534,5316,5817,94.1992301940918,0.015938664425722154,Batch (Auto EAX/OX),OX (Order Crossover),True,484,
TSPJ_75M,Medium,Batch_03,2025-12-08T07:34:07.159131,418,418,1000,6000,500,0,0.3,5,20,True,32893.0,14916.0,54.652965676587726,5780,6000,99.18314409255981,0.016280792183333354,Batch (Auto EAX/OX),OX (Order Crossover),False,120,
TSPJ_76M,Medium,Batch_04,2025-12-08T07:35:57.432212,466,466,1000,6000,500,0,0.3,5,20,True,37219.0,20962.0,43.67930358150407,5926,6000,110.1516101360321,0.018076079300000013,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_77M,Medium,Batch_04,2025-12-08T07:37:47.129358,466,466,1000,6000,500,0,0.3,5,20,True,36085.0,20061.0,44.40626299016211,5982,6000,109.59069633483887,0.018001994483333356,Batch (Auto EAX/OX),OX (Order Crossover),False,47,
TSPJ_78M,Medium,Batch_04,2025-12-08T07:39:22.702685,403,403,1000,6000,500,0,0.3,5,20,True,32816.0,17828.0,45.67284251584593,5891,6000,95.465003490448,0.015663911166666645,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_79M,Medium,Batch_04,2025-12-08T07:41:17.608472,495,495,1000,6000,500,0,0.3,5,20,True,39436.0,21340.0,45.88700679582108,5927,6000,114.79893517494202,0.018858130833333313,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_80M,Medium,Batch_04,2025-12-08T07:43:01.688969,446,446,1000,6000,500,0,0.3,5,20,True,34639.0,19183.0,44.62022575709461,5915,6000,103.9692051410675,0.01706548611666676,Batch (Auto EAX/OX),OX (Order Crossover),False,18,
TSPJ_81M,Medium,Batch_04,2025-12-08T07:43:17.925266,400,400,1000,6000,500,0,0.3,5,20,True,5866.0,1332.0,77.2928741902489,481,982,16.176878690719604,0.015532859633027515,Batch (Auto EAX/OX),OX (Order Crossover),True,419,
TSPJ_82M,Medium,Batch_04,2025-12-08T07:45:01.020347,441,441,1000,6000,500,0,0.3,5,20,True,34821.0,19343.0,44.45018810487924,5867,6000,102.96889400482178,0.01690526565000002,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_83M,Medium,Batch_04,2025-12-08T07:46:40.648529,426,426,1000,6000,500,0,0.3,5,20,True,35330.0,18564.0,47.45542032267195,5885,6000,99.50064158439636,0.01632709590000002,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_84M,Medium,Batch_04,2025-12-08T07:48:23.926267,441,441,1000,6000,500,0,0.3,5,20,True,35464.0,18013.0,49.20764719151816,5706,6000,103.1489200592041,0.016933456750000044,Batch (Auto EAX/OX),OX (Order Crossover),False,194,
TSPJ_85M,Medium,Batch_04,2025-12-08T07:50:10.216491,456,456,1000,6000,500,0,0.3,5,20,True,35199.0,18666.0,46.970084377397086,5973,6000,106.17002773284912,0.017428188499999973,Batch (Auto EAX/OX),OX (Order Crossover),False,104,
TSPJ_86M,Medium,Batch_04,2025-12-08T07:51:48.780858,420,420,1000,6000,500,0,0.3,5,20,True,32909.0,16815.0,48.90455498495852,5912,6000,98.44668674468994,0.016150283016666742,Batch (Auto EAX/OX),OX (Order Crossover),False,235,
TSPJ_87M,Medium,Batch_04,2025-12-08T07:53:42.064028,485,485,1000,6000,500,0,0.3,5,20,True,36975.0,17923.0,51.52670723461799,5597,6000,113.16885328292847,0.018589541216666592,Batch (Auto EAX/OX),OX (Order Crossover),False,303,
TSPJ_88M,Medium,Batch_04,2025-12-08T07:55:20.534416,420,420,1000,6000,500,0,0.3,5,20,True,31932.0,15568.0,51.24639859701866,5960,6000,98.3573727607727,0.016135964799999968,Batch (Auto EAX/OX),OX (Order Crossover),False,267,
TSPJ_89M,Medium,Batch_04,2025-12-08T07:56:57.452130,412,412,1000,6000,500,0,0.3,5,20,True,32385.0,15921.0,50.83835108846688,5784,6000,96.78760623931885,0.015873061516666658,Batch (Auto EAX/OX),OX (Order Crossover),False,116,
TSPJ_90M,Medium,Batch_04,2025-12-08T07:58:52.728359,496,496,1000,6000,500,0,0.3,5,20,True,39334.0,18196.0,53.73976712259114,5833,6000,115.1497631072998,0.018917162950000045,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_91M,Medium,Batch_04,2025-12-08T08:00:29.581340,413,413,1000,6000,500,0,0.3,5,20,True,32501.0,16084.0,50.51229192947909,5980,6000,96.72441053390503,0.015868840666666703,Batch (Auto EAX/OX),OX (Order Crossover),False,4,
TSPJ_92M,Medium,Batch_04,2025-12-08T08:02:12.113702,458,458,1000,6000,500,0,0.3,5,20,True,34918.0,16950.0,51.45770089924967,5261,5762,102.40481352806091,0.017500641867731294,Batch (Auto EAX/OX),OX (Order Crossover),True,439,
TSPJ_93M,Medium,Batch_04,2025-12-08T08:03:50.710571,418,418,1000,6000,500,0,0.3,5,20,True,32254.0,14813.0,54.07391331307745,5788,6000,98.47049713134766,0.01615540135000003,Batch (Auto EAX/OX),OX (Order Crossover),False,112,
TSPJ_94M,Medium,Batch_04,2025-12-08T08:04:00.322154,404,404,1000,6000,500,0,0.3,5,20,True,1707.0,1338.0,21.616871704745165,55,556,9.553501844406128,0.015607920360360362,Batch (Auto EAX/OX),OX (Order Crossover),True,445,
TSPJ_95M,Medium,Batch_04,2025-12-08T08:05:50.372719,473,473,1000,6000,500,0,0.3,5,20,True,36751.0,17034.0,53.650240809773884,5719,6000,109.89548206329346,0.018044194983333352,Batch (Auto EAX/OX),OX (Order Crossover),False,181,
TSPJ_96M,Medium,Batch_04,2025-12-08T08:07:18.005948,424,424,1000,6000,500,0,0.3,5,20,True,33195.0,15751.0,52.55008284380178,4776,5277,87.51716828346252,0.016305068745261567,Batch (Auto EAX/OX),OX (Order Crossover),True,424,
TSPJ_97M,Medium,Batch_04,2025-12-08T08:09:08.424299,474,474,1000,6000,500,0,0.3,5,20,True,37671.0,14737.0,60.879721801916595,5828,6000,110.30477523803711,0.01811565833333331,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_98M,Medium,Batch_04,2025-12-08T08:10:47.437211,423,423,1000,6000,500,0,0.3,5,20,True,32831.0,15237.0,53.58959519965886,5869,6000,98.89826679229736,0.016228950783333418,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_99M,Medium,Batch_04,2025-12-08T08:12:36.843005,469,469,1000,6000,500,0,0.3,5,20,True,37598.0,16332.0,56.56151922974626,5977,6000,109.27347540855408,0.01794175541666666,Batch (Auto EAX/OX),OX (Order Crossover),False,133,
TSPJ_100M,Medium,Batch_04,2025-12-08T08:14:27.884747,478,478,1000,6000,500,0,0.3,5,20,True,37523.0,15850.0,57.75924099885403,5885,6000,110.90952563285828,0.018220899950000004,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
