problem_name,problem_type,batch,timestamp,num_cities,num_jobs,population_size,max_generations,stagnation_limit,mode,mutation_rate,tournament_size,diversity_percent,success,initial_fitness,final_fitness,improvement_percent,solution_generation,total_generations,elapsed_time_seconds,avg_time_per_generation,crossover_method,crossover_type,early_stopped,final_stagnation,error
TSPJ_24L,Large,Batch_01,2025-12-07T21:30:26.753021,1102,1102,1000,3000,300,0,0.3,5,20,True,222228.0,103168.0,53.57560703421711,2980,3000,131.7233567237854,0.04337012229999993,Batch (Auto EAX/OX),OX (Order Crossover),False,13,
TSPJ_25L,Large,Batch_01,2025-12-07T21:32:47.759948,1198,1198,1000,3000,300,0,0.3,5,20,True,237933.0,103817.0,56.367128561401735,2998,3000,140.84627962112427,0.04639186473333331,Batch (Auto EAX/OX),OX (Order Crossover),False,25,
TSPJ_26L,Large,Batch_02,2025-12-07T21:35:04.252914,1151,1151,1000,3000,300,0,0.3,5,20,True,229873.0,105444.0,54.12945408986701,2980,3000,136.34703993797302,0.04489353429999993,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_27L,Large,Batch_02,2025-12-07T21:37:06.206049,1008,1008,1000,3000,300,0,0.3,5,20,True,197888.0,84413.0,57.34304252910737,2964,3000,121.8078396320343,0.04008062916666663,Batch (Auto EAX/OX),OX (Order Crossover),False,66,
TSPJ_28L,Large,Batch_02,2025-12-07T21:39:14.087741,1050,1050,1000,3000,300,0,0.3,5,20,True,211314.0,92353.0,56.295844099302464,2977,3000,127.74523329734802,0.04205491560000003,Batch (Auto EAX/OX),OX (Order Crossover),False,10,
TSPJ_29L,Large,Batch_02,2025-12-07T21:41:20.142087,1043,1043,1000,3000,300,0,0.3,5,20,True,201036.0,85406.0,57.517061620804235,2985,3000,125.92590498924255,0.041454441599999975,Batch (Auto EAX/OX),OX (Order Crossover),False,16,
TSPJ_30L,Large,Batch_02,2025-12-07T21:43:24.729350,1028,1028,1000,3000,300,0,0.3,5,20,True,198180.0,79766.8,59.75032798466041,2991,3000,124.44157695770264,0.040957191899999905,Batch (Auto EAX/OX),OX (Order Crossover),False,41,
TSPJ_31L,Large,Batch_02,2025-12-07T21:45:34.085328,1061,1061,1000,3000,300,0,0.3,5,20,True,214977.0,91442.0,57.46428687720082,2985,3000,129.21965432167053,0.042544570633333355,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_32L,Large,Batch_02,2025-12-07T21:47:46.765809,1106,1106,1000,3000,300,0,0.3,5,20,True,212157.0,99093.0,53.292608775576575,2974,3000,132.537091255188,0.043636919000000024,Batch (Auto EAX/OX),OX (Order Crossover),False,51,
TSPJ_33L,Large,Batch_02,2025-12-07T21:50:01.161663,1124,1124,1000,3000,300,0,0.3,5,20,True,219481.0,95814.0,56.345196167322,2911,3000,134.24316096305847,0.04419931923333338,Batch (Auto EAX/OX),OX (Order Crossover),False,2,
TSPJ_34L,Large,Batch_02,2025-12-07T21:52:19.782620,1170,1170,1000,3000,300,0,0.3,5,20,True,230447.0,104960.0,54.45373556609546,2936,3000,138.46834874153137,0.04560864563333335,Batch (Auto EAX/OX),OX (Order Crossover),False,2,
TSPJ_35L,Large,Batch_02,2025-12-07T21:54:21.773817,1006,1006,1000,3000,300,0,0.3,5,20,True,197695.0,87749.0,55.61395078277144,2987,3000,121.83810710906982,0.04009559219999995,Batch (Auto EAX/OX),OX (Order Crossover),False,10,
TSPJ_36L,Large,Batch_02,2025-12-07T21:56:32.167003,1080,1080,1000,3000,300,0,0.3,5,20,True,217594.0,99542.0,54.25333419120012,2903,3000,130.24482536315918,0.04288496193333335,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_37L,Large,Batch_02,2025-12-07T21:58:46.342982,1117,1117,1000,3000,300,0,0.3,5,20,True,217965.0,93063.0,57.30369554745028,2998,3000,134.0152506828308,0.04412200283333331,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_38L,Large,Batch_02,2025-12-07T22:01:03.882850,1151,1151,1000,3000,300,0,0.3,5,20,True,224257.0,97826.0,56.377727339614815,2998,3000,137.39304995536804,0.04524004563333343,Batch (Auto EAX/OX),OX (Order Crossover),False,11,
TSPJ_39L,Large,Batch_02,2025-12-07T22:03:25.954703,1199,1199,1000,3000,300,0,0.3,5,20,True,235356.0,104423.0,55.631893811927455,2995,3000,141.93025588989258,0.04675321540000005,Batch (Auto EAX/OX),OX (Order Crossover),False,16,
TSPJ_40L,Large,Batch_02,2025-12-07T22:03:53.586711,1144,1144,1000,3000,300,0,0.3,5,20,True,43170.0,5140.0,88.09358350706509,287,588,27.510976314544678,0.04480725093696759,Batch (Auto EAX/OX),OX (Order Crossover),True,213,
TSPJ_41L,Large,Batch_02,2025-12-07T22:06:07.770023,1118,1118,1000,3000,300,0,0.3,5,20,True,217102.0,93717.0,56.83273300107784,2960,3000,134.02045059204102,0.04413642733333326,Batch (Auto EAX/OX),OX (Order Crossover),False,34,
TSPJ_42L,Large,Batch_02,2025-12-07T22:06:36.464593,1116,1116,1000,3000,300,0,0.3,5,20,True,20953.0,5180.0,75.27800314990694,321,622,28.572713613510132,0.04406763574879223,Batch (Auto EAX/OX),OX (Order Crossover),True,279,
TSPJ_43L,Large,Batch_02,2025-12-07T22:08:44.810598,1050,1050,1000,3000,300,0,0.3,5,20,True,206760.0,88450.0,57.22093248210486,2915,3000,128.18213534355164,0.042198828566666624,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_44L,Large,Batch_02,2025-12-07T22:10:47.845528,1018,1018,1000,3000,300,0,0.3,5,20,True,196938.0,81683.0,58.52349470391697,2995,3000,122.88900065422058,0.0404376603,Batch (Auto EAX/OX),OX (Order Crossover),False,8,
TSPJ_45L,Large,Batch_02,2025-12-07T22:12:50.832489,1013,1013,1000,3000,300,0,0.3,5,20,True,198957.0,86400.0,56.573530963977134,2998,3000,122.81279158592224,0.04040955839999992,Batch (Auto EAX/OX),OX (Order Crossover),False,18,
TSPJ_46L,Large,Batch_02,2025-12-07T22:13:12.120989,1128,1128,1000,3000,300,0,0.3,5,20,True,26891.0,5307.0,80.26477260049832,150,451,21.164376258850098,0.04440759044444448,Batch (Auto EAX/OX),OX (Order Crossover),True,250,
TSPJ_47L,Large,Batch_02,2025-12-07T22:15:30.320568,1164,1164,1000,3000,300,0,0.3,5,20,True,232521.0,104119.0,55.221678902120665,2999,3000,138.00954818725586,0.04545052739999988,Batch (Auto EAX/OX),OX (Order Crossover),False,29,
TSPJ_48L,Large,Batch_02,2025-12-07T22:17:47.808942,1154,1154,1000,3000,300,0,0.3,5,20,True,226542.0,99576.0,56.04523664486055,2989,3000,137.3271050453186,0.04523075616666672,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_49L,Large,Batch_02,2025-12-07T22:20:06.897926,1172,1172,1000,3000,300,0,0.3,5,20,True,232855.0,99348.0,57.33482209958988,2952,3000,138.9153928756714,0.045749622466666647,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_50L,Large,Batch_02,2025-12-07T22:22:23.547247,1143,1143,1000,3000,300,0,0.3,5,20,True,222654.0,95511.0,57.10339809749656,2987,3000,136.50487327575684,0.04496296839999996,Batch (Auto EAX/OX),OX (Order Crossover),False,20,
TSPJ_51L,Large,Batch_03,2025-12-07T22:24:42.870980,1174,1174,1000,3000,300,0,0.3,5,20,True,229652.0,98303.0,57.19479908731472,2967,3000,139.1496880054474,0.045823625633333344,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_52L,Large,Batch_03,2025-12-07T22:27:03.879973,1191,1191,1000,3000,300,0,0.3,5,20,True,232893.0,98997.0,57.49249655421159,2967,3000,140.84761548042297,0.046395911133333294,Batch (Auto EAX/OX),OX (Order Crossover),False,21,
TSPJ_53L,Large,Batch_03,2025-12-07T22:29:20.945135,1147,1147,1000,3000,300,0,0.3,5,20,True,224369.0,94663.0,57.809233895948196,2979,3000,136.909117937088,0.04508398840000007,Batch (Auto EAX/OX),OX (Order Crossover),False,2,
TSPJ_54L,Large,Batch_03,2025-12-07T22:31:33.649653,1103,1103,1000,3000,300,0,0.3,5,20,True,219011.0,94364.0,56.913579683212255,2989,3000,132.52949976921082,0.04364439266666657,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_55L,Large,Batch_03,2025-12-07T22:33:47.397246,1120,1120,1000,3000,300,0,0.3,5,20,True,217014.0,101717.0,53.12883039803884,2893,3000,133.591632604599,0.04398406039999997,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_56L,Large,Batch_03,2025-12-07T22:35:59.014998,1087,1087,1000,3000,300,0,0.3,5,20,True,214704.0,94139.0,56.154053953349724,2942,3000,131.43020272254944,0.04327492863333323,Batch (Auto EAX/OX),OX (Order Crossover),False,49,
TSPJ_57L,Large,Batch_03,2025-12-07T22:38:11.512900,1099,1099,1000,3000,300,0,0.3,5,20,True,216599.0,97541.0,54.967012774758885,2975,3000,132.339684009552,0.04357228653333331,Batch (Auto EAX/OX),OX (Order Crossover),False,42,
TSPJ_58L,Large,Batch_03,2025-12-07T22:40:28.414307,1146,1146,1000,3000,300,0,0.3,5,20,True,230154.0,103118.0,55.19608609887293,2976,3000,136.72521257400513,0.04502550239999999,Batch (Auto EAX/OX),OX (Order Crossover),False,4,
TSPJ_59L,Large,Batch_03,2025-12-07T22:42:36.480240,1050,1050,1000,3000,300,0,0.3,5,20,True,210516.0,87939.0,58.22692811947785,2996,3000,127.89653897285461,0.04210355326666673,Batch (Auto EAX/OX),OX (Order Crossover),False,71,
TSPJ_60L,Large,Batch_03,2025-12-07T22:44:48.633438,1091,1091,1000,3000,300,0,0.3,5,20,True,215952.0,95527.0,55.764706971919686,2983,3000,131.9770929813385,0.04346281746666655,Batch (Auto EAX/OX),OX (Order Crossover),False,33,
TSPJ_61L,Large,Batch_03,2025-12-07T22:46:54.923724,1048,1048,1000,3000,300,0,0.3,5,20,True,208595.0,90238.0,56.74009444138163,2964,3000,126.12043809890747,0.041515647366666714,Batch (Auto EAX/OX),OX (Order Crossover),False,3,
TSPJ_62L,Large,Batch_03,2025-12-07T22:49:00.225927,1034,1034,1000,3000,300,0,0.3,5,20,True,202504.0,88043.0,56.52283411685695,2926,3000,125.13368368148804,0.04118196360000008,Batch (Auto EAX/OX),OX (Order Crossover),False,10,
TSPJ_63L,Large,Batch_03,2025-12-07T22:51:17.303401,1147,1147,1000,3000,300,0,0.3,5,20,True,227136.0,98575.0,56.60089109608341,2997,3000,136.89506816864014,0.04508332596666664,Batch (Auto EAX/OX),OX (Order Crossover),False,4,
TSPJ_64L,Large,Batch_03,2025-12-07T22:53:20.465034,1012,1012,1000,3000,300,0,0.3,5,20,True,199448.0,83196.0,58.28687176607437,2996,3000,123.00039458274841,0.040482379633333294,Batch (Auto EAX/OX),OX (Order Crossover),False,7,
TSPJ_65L,Large,Batch_03,2025-12-07T22:55:33.172627,1102,1102,1000,3000,300,0,0.3,5,20,True,218604.0,99272.0,54.588205156355784,2996,3000,132.5303647518158,0.043640625166666676,Batch (Auto EAX/OX),OX (Order Crossover),False,1,
TSPJ_66L,Large,Batch_03,2025-12-07T22:57:54.294691,1194,1194,1000,3000,300,0,0.3,5,20,True,238872.0,104110.0,56.41598847918551,2999,3000,140.9463119506836,0.04642916253333323,Batch (Auto EAX/OX),OX (Order Crossover),False,1,
TSPJ_67L,Large,Batch_03,2025-12-07T23:00:05.849872,1086,1086,1000,3000,300,0,0.3,5,20,True,214005.0,87049.0,59.32384757365482,2998,3000,131.39326882362366,0.04326795073333346,Batch (Auto EAX/OX),OX (Order Crossover),False,4,
TSPJ_68L,Large,Batch_03,2025-12-07T23:02:10.872159,1027,1027,1000,3000,300,0,0.3,5,20,True,204293.0,84258.0,58.756296104124964,2984,3000,124.84294724464417,0.04109296213333332,Batch (Auto EAX/OX),OX (Order Crossover),False,21,
TSPJ_69L,Large,Batch_03,2025-12-07T23:02:34.707063,1104,1104,1000,3000,300,0,0.3,5,20,True,26109.0,5275.0,79.79623884484278,216,517,23.683348178863525,0.04360261085271319,Batch (Auto EAX/OX),OX (Order Crossover),True,284,
TSPJ_70L,Large,Batch_03,2025-12-07T23:04:50.537706,1130,1130,1000,3000,300,0,0.3,5,20,True,222183.0,93114.0,58.09130311499979,2901,3000,135.6422562599182,0.04466689840000003,Batch (Auto EAX/OX),OX (Order Crossover),False,2,
TSPJ_71L,Large,Batch_03,2025-12-07T23:06:58.059140,1052,1052,1000,3000,300,0,0.3,5,20,True,206729.0,97472.0,52.850349975088164,2967,3000,127.35307478904724,0.04193092166666663,Batch (Auto EAX/OX),OX (Order Crossover),False,34,
TSPJ_72L,Large,Batch_03,2025-12-07T23:09:14.244136,1138,1138,1000,3000,300,0,0.3,5,20,True,226335.0,99203.0,56.16983674641571,2960,3000,136.01435685157776,0.04478577116666678,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_73L,Large,Batch_03,2025-12-07T23:11:25.873252,1091,1091,1000,3000,300,0,0.3,5,20,True,216304.0,97802.0,54.784932317479104,2987,3000,131.4652063846588,0.04328234783333327,Batch (Auto EAX/OX),OX (Order Crossover),False,1,
TSPJ_74L,Large,Batch_03,2025-12-07T23:13:40.852969,1125,1125,1000,3000,300,0,0.3,5,20,True,227021.0,97797.0,56.92160637121676,2903,3000,134.78938341140747,0.0443829991666667,Batch (Auto EAX/OX),OX (Order Crossover),False,15,
TSPJ_75L,Large,Batch_03,2025-12-07T23:15:53.112855,1095,1095,1000,3000,300,0,0.3,5,20,True,214305.0,91817.0,57.15592263362964,2945,3000,132.08638668060303,0.04349780796666669,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_76L,Large,Batch_04,2025-12-07T23:18:11.429330,1155,1155,1000,3000,300,0,0.3,5,20,True,227814.0,95353.0,58.14436338416428,2967,3000,138.14319396018982,0.045504157266666755,Batch (Auto EAX/OX),OX (Order Crossover),False,25,
TSPJ_77L,Large,Batch_04,2025-12-07T23:20:14.923157,1018,1018,1000,3000,300,0,0.3,5,20,True,199129.0,86490.0,56.56584425171622,2999,3000,123.29792857170105,0.04058156776666662,Batch (Auto EAX/OX),OX (Order Crossover),False,49,
TSPJ_78L,Large,Batch_04,2025-12-07T23:20:41.094087,1168,1168,1000,3000,300,0,0.3,5,20,True,31383.0,5283.0,83.16604531115573,247,548,26.02730894088745,0.04536043327239486,Batch (Auto EAX/OX),OX (Order Crossover),True,253,
TSPJ_79L,Large,Batch_04,2025-12-07T23:22:51.611291,1084,1084,1000,3000,300,0,0.3,5,20,True,215518.0,101469.0,52.91854972670497,2978,3000,130.32967519760132,0.042909504233333194,Batch (Auto EAX/OX),OX (Order Crossover),False,6,
TSPJ_80L,Large,Batch_04,2025-12-07T23:25:02.017007,1081,1081,1000,3000,300,0,0.3,5,20,True,214184.0,98598.0,53.9657490755612,2925,3000,130.20557689666748,0.04287064970000003,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_81L,Large,Batch_04,2025-12-07T23:27:05.238512,1013,1013,1000,3000,300,0,0.3,5,20,True,199314.0,89084.0,55.30469510420743,2942,3000,123.04358553886414,0.04048344569999997,Batch (Auto EAX/OX),OX (Order Crossover),False,21,
TSPJ_82L,Large,Batch_04,2025-12-07T23:29:23.284692,1161,1161,1000,3000,300,0,0.3,5,20,True,229758.0,102441.0,55.41352205363904,2949,3000,137.86039066314697,0.04539376166666656,Batch (Auto EAX/OX),OX (Order Crossover),False,24,
TSPJ_83L,Large,Batch_04,2025-12-07T23:31:28.652796,1034,1034,1000,3000,300,0,0.3,5,20,True,206244.0,87895.0,57.38300265704699,2999,3000,125.18009495735168,0.041208307400000026,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_84L,Large,Batch_04,2025-12-07T23:33:40.946142,1104,1104,1000,3000,300,0,0.3,5,20,True,220095.0,104693.0,52.43281310343261,2971,3000,132.1159746646881,0.04349420166666663,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_85L,Large,Batch_04,2025-12-07T23:35:45.196838,1021,1021,1000,3000,300,0,0.3,5,20,True,196918.0,88998.0,54.80453792949349,2946,3000,124.05979824066162,0.04083448233333331,Batch (Auto EAX/OX),OX (Order Crossover),False,59,
TSPJ_86L,Large,Batch_04,2025-12-07T23:38:04.797692,1171,1171,1000,3000,300,0,0.3,5,20,True,240069.0,101688.0,57.642177873861264,2963,3000,139.40062832832336,0.045916007999999946,Batch (Auto EAX/OX),OX (Order Crossover),False,12,
TSPJ_87L,Large,Batch_04,2025-12-07T23:40:08.414366,1020,1020,1000,3000,300,0,0.3,5,20,True,202162.0,82823.0,59.03137088077878,2996,3000,123.42289805412292,0.04061652539999995,Batch (Auto EAX/OX),OX (Order Crossover),False,34,
TSPJ_88L,Large,Batch_04,2025-12-07T23:42:15.188394,1045,1045,1000,3000,300,0,0.3,5,20,True,207227.0,88652.0,57.219860346383435,2948,3000,126.59849071502686,0.04167933190000002,Batch (Auto EAX/OX),OX (Order Crossover),False,18,
TSPJ_89L,Large,Batch_04,2025-12-07T23:44:21.787049,1048,1048,1000,3000,300,0,0.3,5,20,True,207100.0,86916.0,58.03186866248189,2979,3000,126.40193557739258,0.04160481770000004,Batch (Auto EAX/OX),OX (Order Crossover),False,25,
TSPJ_90L,Large,Batch_04,2025-12-07T23:46:34.342086,1098,1098,1000,3000,300,0,0.3,5,20,True,215407.0,98914.0,54.080415213990264,2970,3000,132.34509873390198,0.043572302166666674,Batch (Auto EAX/OX),OX (Order Crossover),False,28,
TSPJ_91L,Large,Batch_04,2025-12-07T23:48:54.462964,1183,1183,1000,3000,300,0,0.3,5,20,True,235680.0,105673.0,55.16250848608283,2994,3000,139.9080412387848,0.046082097100000025,Batch (Auto EAX/OX),OX (Order Crossover),False,0,
TSPJ_92L,Large,Batch_04,2025-12-07T23:51:05.677616,1096,1096,1000,3000,300,0,0.3,5,20,True,216941.0,106557.0,50.88203705154858,2912,3000,131.03113436698914,0.043138138366666655,Batch (Auto EAX/OX),OX (Order Crossover),False,57,
TSPJ_93L,Large,Batch_04,2025-12-07T23:53:14.556268,1064,1064,1000,3000,300,0,0.3,5,20,True,210563.0,94259.0,55.234775340396936,2898,3000,128.63258147239685,0.04234822126666668,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_94L,Large,Batch_04,2025-12-07T23:55:28.891983,1111,1111,1000,3000,300,0,0.3,5,20,True,224268.0,95361.0,57.47899834127027,2976,3000,134.1470024585724,0.0441733963,Batch (Auto EAX/OX),OX (Order Crossover),False,20,
TSPJ_95L,Large,Batch_04,2025-12-07T23:57:40.934685,1087,1087,1000,3000,300,0,0.3,5,20,True,215596.0,92022.0,57.31738993302288,2995,3000,131.83559703826904,0.04341289619999994,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_96L,Large,Batch_04,2025-12-07T23:59:43.327704,999,999,1000,3000,300,0,0.3,5,20,True,198962.0,86157.0,56.69675616449372,2989,3000,122.212162733078,0.040224633333333405,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_97L,Large,Batch_04,2025-12-08T00:01:52.923457,1052,1052,1000,3000,300,0,0.3,5,20,True,209367.0,91100.0,56.48788968653131,2986,3000,129.3699266910553,0.042598866166666624,Batch (Auto EAX/OX),OX (Order Crossover),False,5,
TSPJ_98L,Large,Batch_04,2025-12-08T00:04:02.372001,1063,1063,1000,3000,300,0,0.3,5,20,True,212047.0,91090.0,57.0425424552104,2942,3000,129.23443174362183,0.042559956099999935,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_99L,Large,Batch_04,2025-12-08T00:06:23.539540,1192,1192,1000,3000,300,0,0.3,5,20,True,243172.0,112176.0,53.86968894445084,2999,3000,140.94573092460632,0.046425762000000106,Batch (Auto EAX/OX),OX (Order Crossover),False,19,
TSPJ_100L,Large,Batch_04,2025-12-08T00:08:25.109007,1004,1004,1000,3000,300,0,0.3,5,20,True,196500.0,90466.0,53.96132315521629,2858,3000,121.36993217468262,0.03994726803333324,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
