problem_name,problem_type,batch,timestamp,num_cities,num_jobs,population_size,max_generations,stagnation_limit,mode,mutation_rate,tournament_size,diversity_percent,success,initial_fitness,final_fitness,improvement_percent,solution_generation,total_generations,elapsed_time_seconds,avg_time_per_generation,crossover_method,crossover_type,early_stopped,final_stagnation,error
TSPJ_14M,Medium,Batch_01,2025-12-07T18:02:15.877856,431,431,200,3000,50,0,0.3,5,20,True,34903.0,17884.0,48.76085150273615,840,891,5.958873510360718,0.005757901999999992,Batch (Auto EAX/OX),OX (Order Crossover),True,16,
TSPJ_15M,Medium,Batch_01,2025-12-07T18:02:21.854862,456,456,200,3000,50,0,0.3,5,20,True,34921.0,21065.0,39.678130637725154,811,862,5.940947771072388,0.005950273286875731,Batch (Auto EAX/OX),OX (Order Crossover),True,34,
TSPJ_16M,Medium,Batch_01,2025-12-07T18:02:26.720123,479,479,200,3000,50,0,0.3,5,20,True,38177.0,23575.0,38.24815988684286,596,647,4.826730012893677,0.006183556222910221,Batch (Auto EAX/OX),OX (Order Crossover),True,4,
TSPJ_17M,Medium,Batch_01,2025-12-07T18:02:31.972372,458,458,200,3000,50,0,0.3,5,20,True,37454.0,23024.0,38.527260105729695,684,735,5.20804500579834,0.005979633297002728,Batch (Auto EAX/OX),OX (Order Crossover),True,16,
TSPJ_18M,Medium,Batch_01,2025-12-07T18:02:36.026223,460,460,200,3000,50,0,0.3,5,20,True,36398.0,21807.0,40.087367437771306,482,533,4.007639408111572,0.006003177800751883,Batch (Auto EAX/OX),OX (Order Crossover),True,18,
TSPJ_19M,Medium,Batch_01,2025-12-07T18:02:39.423287,426,426,200,3000,50,0,0.3,5,20,True,33596.0,20590.0,38.71294201690677,402,453,3.3643455505371094,0.005620436946902653,Batch (Auto EAX/OX),OX (Order Crossover),True,25,
TSPJ_20M,Medium,Batch_01,2025-12-07T18:02:43.491395,438,438,200,3000,50,0,0.3,5,20,True,33784.0,19733.0,41.590693819559554,496,547,4.030935049057007,0.005839547692307684,Batch (Auto EAX/OX),OX (Order Crossover),True,4,
TSPJ_21M,Medium,Batch_01,2025-12-07T18:02:47.337308,454,454,200,3000,50,0,0.3,5,20,True,36782.0,22761.0,38.11918873361971,454,505,3.8111791610717773,0.005957770218253965,Batch (Auto EAX/OX),OX (Order Crossover),True,46,
TSPJ_22M,Medium,Batch_01,2025-12-07T18:02:52.074111,490,490,200,3000,50,0,0.3,5,20,True,39161.0,24205.0,38.191057429585555,570,621,4.698758840560913,0.006260745322580645,Batch (Auto EAX/OX),OX (Order Crossover),True,30,
TSPJ_23M,Medium,Batch_01,2025-12-07T18:02:55.811881,406,406,200,3000,50,0,0.3,5,20,True,32087.0,19141.0,40.34655779599214,502,553,3.699652671813965,0.005254160851449279,Batch (Auto EAX/OX),OX (Order Crossover),True,9,
TSPJ_24M,Medium,Batch_01,2025-12-07T18:03:00.929220,471,471,200,3000,50,0,0.3,5,20,True,36394.0,19980.0,45.10084079793373,646,697,5.068239212036133,0.00610460363505747,Batch (Auto EAX/OX),OX (Order Crossover),True,8,
TSPJ_25M,Medium,Batch_01,2025-12-07T18:03:07.253923,492,492,200,3000,50,0,0.3,5,20,True,38946.0,22550.0,42.09931700302983,818,869,6.2768566608428955,0.006273574032258065,Batch (Auto EAX/OX),OX (Order Crossover),True,28,
TSPJ_26M,Medium,Batch_02,2025-12-07T18:03:11.109733,427,427,200,3000,50,0,0.3,5,20,True,34254.0,21505.0,37.21901091843288,466,517,3.817667245864868,0.005752407112403099,Batch (Auto EAX/OX),OX (Order Crossover),True,34,
TSPJ_27M,Medium,Batch_02,2025-12-07T18:03:14.783735,454,454,200,3000,50,0,0.3,5,20,True,36083.0,22479.0,37.701964914225535,422,473,3.628732919692993,0.005985709809322038,Batch (Auto EAX/OX),OX (Order Crossover),True,46,
TSPJ_28M,Medium,Batch_02,2025-12-07T18:03:18.957954,445,445,200,3000,50,0,0.3,5,20,True,35680.0,21561.0,39.571188340807176,512,563,4.124013185501099,0.005886222918149469,Batch (Auto EAX/OX),OX (Order Crossover),True,13,
TSPJ_29M,Medium,Batch_02,2025-12-07T18:03:22.296921,404,404,200,3000,50,0,0.3,5,20,True,32254.0,18558.0,42.4629503317418,423,474,3.3016531467437744,0.005230591945031707,Batch (Auto EAX/OX),OX (Order Crossover),True,9,
TSPJ_30M,Medium,Batch_02,2025-12-07T18:03:26.313348,426,426,200,3000,50,0,0.3,5,20,True,32885.0,19444.0,40.87273833054584,516,567,3.974454164505005,0.005593766996466428,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_31M,Medium,Batch_02,2025-12-07T18:03:29.760970,402,402,200,3000,50,0,0.3,5,20,True,31227.0,18166.0,41.825983924168185,449,500,3.409109592437744,0.005236158917835671,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_32M,Medium,Batch_02,2025-12-07T18:03:31.160769,460,460,200,3000,50,0,0.3,5,20,True,7122.0,1347.0,81.08677337826452,43,94,1.36612868309021,0.006107457419354843,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_33M,Medium,Batch_02,2025-12-07T18:03:35.984633,480,480,200,3000,50,0,0.3,5,20,True,37949.0,22249.0,41.371314132124695,584,635,4.767611503601074,0.006193212192429031,Batch (Auto EAX/OX),OX (Order Crossover),True,16,
TSPJ_34M,Medium,Batch_02,2025-12-07T18:03:40.734922,446,446,200,3000,50,0,0.3,5,20,True,35261.0,20299.0,42.43214883298829,608,659,4.700069904327393,0.005914119422492403,Batch (Auto EAX/OX),OX (Order Crossover),True,5,
TSPJ_35M,Medium,Batch_02,2025-12-07T18:03:45.125336,451,451,200,3000,50,0,0.3,5,20,True,34618.0,21136.0,38.945057484545615,549,600,4.3501036167144775,0.0059103720701168564,Batch (Auto EAX/OX),OX (Order Crossover),True,10,
TSPJ_36M,Medium,Batch_02,2025-12-07T18:03:48.284149,419,419,200,3000,50,0,0.3,5,20,True,33097.0,19932.0,39.77701906517207,378,429,3.1194756031036377,0.0053657125700934515,Batch (Auto EAX/OX),OX (Order Crossover),True,22,
TSPJ_37M,Medium,Batch_02,2025-12-07T18:03:56.142884,495,495,200,3000,50,0,0.3,5,20,True,37745.0,21374.0,43.37263213670685,1059,1110,7.7938456535339355,0.006282125942290356,Batch (Auto EAX/OX),OX (Order Crossover),True,41,
TSPJ_38M,Medium,Batch_02,2025-12-07T18:04:00.194673,464,464,200,3000,50,0,0.3,5,20,True,37681.0,22569.0,40.10509275231549,472,523,4.013843536376953,0.006075814501915706,Batch (Auto EAX/OX),OX (Order Crossover),True,28,
TSPJ_39M,Medium,Batch_02,2025-12-07T18:04:04.877401,457,457,200,3000,50,0,0.3,5,20,True,35960.0,20473.0,43.067296996662954,583,634,4.624827861785889,0.005978176587677735,Batch (Auto EAX/OX),OX (Order Crossover),True,17,
TSPJ_40M,Medium,Batch_02,2025-12-07T18:04:07.976226,403,403,200,3000,50,0,0.3,5,20,True,31341.0,20018.0,36.12839411633324,379,430,3.05727481842041,0.005236651585081584,Batch (Auto EAX/OX),OX (Order Crossover),True,21,
TSPJ_41M,Medium,Batch_02,2025-12-07T18:04:14.809332,451,451,200,3000,50,0,0.3,5,20,True,36070.0,18780.0,47.9345716662046,950,1001,6.774134159088135,0.005963212389999997,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_42M,Medium,Batch_02,2025-12-07T18:04:22.134371,462,462,200,3000,50,0,0.3,5,20,True,35554.0,18839.0,47.012994318501434,1017,1068,7.2753753662109375,0.006007991396438604,Batch (Auto EAX/OX),OX (Order Crossover),True,18,
TSPJ_43M,Medium,Batch_02,2025-12-07T18:04:26.539448,438,438,200,3000,50,0,0.3,5,20,True,35040.0,19494.0,44.36643835616438,558,609,4.365845203399658,0.005867318996710525,Batch (Auto EAX/OX),OX (Order Crossover),True,42,
TSPJ_44M,Medium,Batch_02,2025-12-07T18:04:31.945206,459,459,200,3000,50,0,0.3,5,20,True,36583.0,20095.0,45.070114534073205,702,753,5.351980686187744,0.006011178218085107,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_45M,Medium,Batch_02,2025-12-07T18:04:36.142874,440,440,200,3000,50,0,0.3,5,20,True,36367.0,21102.0,41.97486732477246,517,568,4.147648334503174,0.005850592910052909,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_46M,Medium,Batch_02,2025-12-07T18:04:40.267904,417,417,200,3000,50,0,0.3,5,20,True,33602.0,19361.0,42.38140586869829,561,612,4.072693586349487,0.005359154435351882,Batch (Auto EAX/OX),OX (Order Crossover),True,39,
TSPJ_47M,Medium,Batch_02,2025-12-07T18:04:45.173411,423,423,200,3000,50,0,0.3,5,20,True,32858.0,18772.0,42.86931645261428,680,731,4.849156379699707,0.005537592999999997,Batch (Auto EAX/OX),OX (Order Crossover),True,20,
TSPJ_48M,Medium,Batch_02,2025-12-07T18:04:51.117336,441,441,200,3000,50,0,0.3,5,20,True,35878.0,18559.0,48.271921511789955,810,861,5.8809027671813965,0.00590048208139535,Batch (Auto EAX/OX),OX (Order Crossover),True,40,
TSPJ_49M,Medium,Batch_02,2025-12-07T18:04:56.021174,451,451,200,3000,50,0,0.3,5,20,True,35683.0,19869.0,44.318022587786906,629,680,4.84614896774292,0.005940698247422684,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_50M,Medium,Batch_02,2025-12-07T18:05:00.917274,469,469,200,3000,50,0,0.3,5,20,True,36869.0,20587.0,44.16176191380292,614,665,4.845996379852295,0.006081277289156623,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_51M,Medium,Batch_03,2025-12-07T18:05:02.136466,404,404,200,3000,50,0,0.3,5,20,True,3383.0,1297.0,61.66124741353828,22,73,1.1732828617095947,0.00531700625,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_52M,Medium,Batch_03,2025-12-07T18:05:06.784673,450,450,200,3000,50,0,0.3,5,20,True,34478.0,18777.0,45.53918440744823,585,636,4.579546689987183,0.005894933874015745,Batch (Auto EAX/OX),OX (Order Crossover),True,15,
TSPJ_53M,Medium,Batch_03,2025-12-07T18:05:11.607059,428,428,200,3000,50,0,0.3,5,20,True,33885.0,18524.0,45.332743101667404,637,688,4.764169216156006,0.00572960002911208,Batch (Auto EAX/OX),OX (Order Crossover),True,13,
TSPJ_54M,Medium,Batch_03,2025-12-07T18:05:28.557092,435,435,200,3000,50,0,0.3,5,20,True,34419.0,19510.0,43.31619163833929,741,792,16.898972749710083,0.020226654323640934,Batch (Auto EAX/OX),OX (Order Crossover),True,41,
TSPJ_55M,Medium,Batch_03,2025-12-07T18:05:52.529500,475,475,200,3000,50,0,0.3,5,20,True,38356.0,22470.0,41.417248931066844,730,781,23.923178672790527,0.030108073743589724,Batch (Auto EAX/OX),OX (Order Crossover),True,17,
TSPJ_56M,Medium,Batch_03,2025-12-07T18:06:11.168833,459,459,200,3000,50,0,0.3,5,20,True,37799.0,20569.0,45.58321648720865,687,738,18.589399099349976,0.024660630814111226,Batch (Auto EAX/OX),OX (Order Crossover),True,13,
TSPJ_57M,Medium,Batch_03,2025-12-07T18:06:37.660600,493,493,200,3000,50,0,0.3,5,20,True,37982.0,21070.0,44.526354589015845,798,849,26.439178466796875,0.030613826521226368,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_58M,Medium,Batch_03,2025-12-07T18:07:03.276746,485,485,200,3000,50,0,0.3,5,20,True,39257.0,21506.0,45.217413454925236,765,816,25.54567313194275,0.030783363914110424,Batch (Auto EAX/OX),OX (Order Crossover),True,35,
TSPJ_59M,Medium,Batch_03,2025-12-07T18:07:12.259557,413,413,200,3000,50,0,0.3,5,20,True,32449.0,21450.0,33.89626798976856,355,406,8.940005779266357,0.021091048296296315,Batch (Auto EAX/OX),OX (Order Crossover),True,45,
TSPJ_60M,Medium,Batch_03,2025-12-07T18:07:24.697735,426,426,200,3000,50,0,0.3,5,20,True,33321.0,18891.0,43.30602322859458,549,600,12.370194911956787,0.019928434490818006,Batch (Auto EAX/OX),OX (Order Crossover),True,7,
TSPJ_61M,Medium,Batch_03,2025-12-07T18:07:41.054200,443,443,200,3000,50,0,0.3,5,20,True,34633.0,19464.0,43.799266595443655,714,765,16.301917552947998,0.020795275837696362,Batch (Auto EAX/OX),OX (Order Crossover),True,16,
TSPJ_62M,Medium,Batch_03,2025-12-07T18:07:49.106499,438,438,200,3000,50,0,0.3,5,20,True,35049.0,22214.0,36.62016034694285,324,375,8.020179510116577,0.020373203449197855,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_63M,Medium,Batch_03,2025-12-07T18:08:04.861281,479,479,200,3000,50,0,0.3,5,20,True,38221.0,25496.0,33.293215771434554,448,499,15.709620952606201,0.030730569176706836,Batch (Auto EAX/OX),OX (Order Crossover),True,10,
TSPJ_64M,Medium,Batch_03,2025-12-07T18:08:14.200883,443,443,200,3000,50,0,0.3,5,20,True,33819.0,24778.0,26.73349300688962,381,432,9.269612312316895,0.020618565893271455,Batch (Auto EAX/OX),OX (Order Crossover),True,19,
TSPJ_65M,Medium,Batch_03,2025-12-07T18:08:34.383299,499,499,200,3000,50,0,0.3,5,20,True,38388.0,24239.0,36.85787225174534,606,657,20.12605619430542,0.029957085350609758,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_66M,Medium,Batch_03,2025-12-07T18:08:49.850737,462,462,200,3000,50,0,0.3,5,20,True,37051.0,21274.0,42.58184664381528,560,611,15.418411254882812,0.024592376459016387,Batch (Auto EAX/OX),OX (Order Crossover),True,40,
TSPJ_67M,Medium,Batch_03,2025-12-07T18:09:07.161767,411,411,200,3000,50,0,0.3,5,20,True,32160.0,16694.0,48.0907960199005,749,800,17.252710819244385,0.021045344468085102,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_68M,Medium,Batch_03,2025-12-07T18:09:29.412574,433,433,200,3000,50,0,0.3,5,20,True,32800.0,16742.0,48.95731707317073,1027,1078,22.19204545021057,0.0202285396007428,Batch (Auto EAX/OX),OX (Order Crossover),True,6,
TSPJ_69M,Medium,Batch_03,2025-12-07T18:09:41.703352,464,464,200,3000,50,0,0.3,5,20,True,36824.0,22301.0,39.4389528568325,426,477,12.243644952774048,0.02488800113445379,Batch (Auto EAX/OX),OX (Order Crossover),True,3,
TSPJ_70M,Medium,Batch_03,2025-12-07T18:09:59.078206,467,467,200,3000,50,0,0.3,5,20,True,34919.0,21484.0,38.474755863569975,535,586,17.320245027542114,0.028896382820512857,Batch (Auto EAX/OX),OX (Order Crossover),True,16,
TSPJ_71M,Medium,Batch_03,2025-12-07T18:10:18.762792,439,439,200,3000,50,0,0.3,5,20,True,35716.0,20394.0,42.89954082204054,698,749,19.641937494277954,0.025618400013368944,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_72M,Medium,Batch_03,2025-12-07T18:10:44.779357,491,491,200,3000,50,0,0.3,5,20,True,38359.0,20591.0,46.32028989285435,908,959,25.95785880088806,0.026677604926931102,Batch (Auto EAX/OX),OX (Order Crossover),True,10,
TSPJ_73M,Medium,Batch_03,2025-12-07T18:11:05.981022,434,434,200,3000,50,0,0.3,5,20,True,33621.0,18026.0,46.38470003866631,805,856,21.12315797805786,0.024224488842105273,Batch (Auto EAX/OX),OX (Order Crossover),True,5,
TSPJ_74M,Medium,Batch_03,2025-12-07T18:11:27.249542,409,409,200,3000,50,0,0.3,5,20,True,32468.0,15864.0,51.139583589996306,921,972,21.20787239074707,0.02137111234809477,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_75M,Medium,Batch_03,2025-12-07T18:11:41.897487,418,418,200,3000,50,0,0.3,5,20,True,33299.0,19180.0,42.400672692873655,639,690,14.57276177406311,0.020595800130624082,Batch (Auto EAX/OX),OX (Order Crossover),True,1,
TSPJ_76M,Medium,Batch_04,2025-12-07T18:12:10.750696,466,466,200,3000,50,0,0.3,5,20,True,37044.0,19509.0,47.33560090702948,894,945,28.77456283569336,0.03006007366525423,Batch (Auto EAX/OX),OX (Order Crossover),True,6,
TSPJ_77M,Medium,Batch_04,2025-12-07T18:12:33.407438,466,466,200,3000,50,0,0.3,5,20,True,36717.0,20146.0,45.13168287169431,672,723,22.602217197418213,0.03064796059556786,Batch (Auto EAX/OX),OX (Order Crossover),True,28,
TSPJ_78M,Medium,Batch_04,2025-12-07T18:12:47.534989,403,403,200,3000,50,0,0.3,5,20,True,33091.0,17925.0,45.83119277144843,600,651,14.05552363395691,0.02096855855384615,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_79M,Medium,Batch_04,2025-12-07T18:13:01.875374,495,495,200,3000,50,0,0.3,5,20,True,39370.0,23132.0,41.24460248920498,481,532,14.28528380393982,0.026123165838041414,Batch (Auto EAX/OX),OX (Order Crossover),True,19,
TSPJ_80M,Medium,Batch_04,2025-12-07T18:13:17.100971,446,446,200,3000,50,0,0.3,5,20,True,33881.0,21358.0,36.961718957527815,443,494,15.167775392532349,0.029814199736308326,Batch (Auto EAX/OX),OX (Order Crossover),True,3,
TSPJ_81M,Medium,Batch_04,2025-12-07T18:13:30.503031,400,400,200,3000,50,0,0.3,5,20,True,32275.0,18119.0,43.860573199070494,550,601,13.34372878074646,0.02157808410000002,Batch (Auto EAX/OX),OX (Order Crossover),True,5,
TSPJ_82M,Medium,Batch_04,2025-12-07T18:13:53.469281,441,441,200,3000,50,0,0.3,5,20,True,34709.0,19248.0,44.54464259990204,697,748,22.885624170303345,0.030043748246318638,Batch (Auto EAX/OX),OX (Order Crossover),True,3,
TSPJ_83M,Medium,Batch_04,2025-12-07T18:14:10.086256,426,426,200,3000,50,0,0.3,5,20,True,35350.0,19263.0,45.50777934936351,753,804,16.557340383529663,0.020104498841843076,Batch (Auto EAX/OX),OX (Order Crossover),True,47,
TSPJ_84M,Medium,Batch_04,2025-12-07T18:14:22.641763,441,441,200,3000,50,0,0.3,5,20,True,36026.0,20924.0,41.91972464331316,453,504,12.501577854156494,0.02397765355864811,Batch (Auto EAX/OX),OX (Order Crossover),True,47,
TSPJ_85M,Medium,Batch_04,2025-12-07T18:14:24.817758,456,456,200,3000,50,0,0.3,5,20,True,13740.0,1323.0,90.37117903930131,13,64,2.1343777179718018,0.026982050000000007,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_86M,Medium,Batch_04,2025-12-07T18:14:33.563619,420,420,200,3000,50,0,0.3,5,20,True,33480.0,22890.0,31.630824372759857,396,447,8.678667306900024,0.018564553318385656,Batch (Auto EAX/OX),OX (Order Crossover),True,4,
TSPJ_87M,Medium,Batch_04,2025-12-07T18:14:49.072476,485,485,200,3000,50,0,0.3,5,20,True,37201.0,25301.0,31.98838740894062,532,583,15.428690671920776,0.025845616632302424,Batch (Auto EAX/OX),OX (Order Crossover),True,41,
TSPJ_88M,Medium,Batch_04,2025-12-07T18:15:02.797218,420,420,200,3000,50,0,0.3,5,20,True,32538.0,20900.0,35.76741041244084,570,621,13.66652798652649,0.021425048193548415,Batch (Auto EAX/OX),OX (Order Crossover),True,30,
TSPJ_89M,Medium,Batch_04,2025-12-07T18:15:04.744980,412,412,200,3000,50,0,0.3,5,20,True,8504.0,1436.0,83.11382878645344,16,67,1.8893241882324219,0.022591191818181817,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_90M,Medium,Batch_04,2025-12-07T18:15:20.154751,496,496,200,3000,50,0,0.3,5,20,True,39770.0,28861.0,27.43022378677395,430,481,15.339926481246948,0.030966290229166638,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_91M,Medium,Batch_04,2025-12-07T18:15:28.448857,413,413,200,3000,50,0,0.3,5,20,True,31611.0,22472.0,28.910822182151787,305,356,8.238181591033936,0.022097074056338026,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_92M,Medium,Batch_04,2025-12-07T18:15:44.712134,458,458,200,3000,50,0,0.3,5,20,True,35943.0,23994.0,33.24430348051081,752,803,16.174814701080322,0.019684446546134653,Batch (Auto EAX/OX),OX (Order Crossover),True,48,
TSPJ_93M,Medium,Batch_04,2025-12-07T18:16:01.125181,418,418,200,3000,50,0,0.3,5,20,True,32296.0,21442.0,33.60787713648749,672,723,16.3505380153656,0.022030945914127437,Batch (Auto EAX/OX),OX (Order Crossover),True,28,
TSPJ_94M,Medium,Batch_04,2025-12-07T18:16:11.047899,404,404,200,3000,50,0,0.3,5,20,True,33059.0,19019.0,42.469524184034604,387,438,9.865832567214966,0.021661783478260872,Batch (Auto EAX/OX),OX (Order Crossover),True,13,
TSPJ_95M,Medium,Batch_04,2025-12-07T18:16:37.530069,473,473,200,3000,50,0,0.3,5,20,True,37443.0,19053.0,49.11465427449724,1244,1295,26.40635323524475,0.020063481754250375,Batch (Auto EAX/OX),OX (Order Crossover),True,4,
TSPJ_96M,Medium,Batch_04,2025-12-07T18:16:39.717043,424,424,200,3000,50,0,0.3,5,20,True,18396.0,1376.0,92.52011306805828,30,81,2.127199411392212,0.021296679250000002,Batch (Auto EAX/OX),OX (Order Crossover),True,0,
TSPJ_97M,Medium,Batch_04,2025-12-07T18:16:56.910163,474,474,200,3000,50,0,0.3,5,20,True,38165.0,20301.0,46.807284160880386,782,833,17.1123309135437,0.0200095753846154,Batch (Auto EAX/OX),OX (Order Crossover),True,18,
TSPJ_98M,Medium,Batch_04,2025-12-07T18:17:16.295116,423,423,200,3000,50,0,0.3,5,20,True,33131.0,16975.0,48.763997464610185,841,892,19.295625925064087,0.02117223134680135,Batch (Auto EAX/OX),OX (Order Crossover),True,30,
TSPJ_99M,Medium,Batch_04,2025-12-07T18:17:25.030622,469,469,200,3000,50,0,0.3,5,20,True,38275.0,23150.0,39.5166557805356,352,403,8.679534912109375,0.02051994355721395,Batch (Auto EAX/OX),OX (Order Crossover),True,48,
TSPJ_100M,Medium,Batch_04,2025-12-07T18:17:40.241711,478,478,200,3000,50,0,0.3,5,20,True,37747.0,21577.0,42.83784141786102,596,647,15.12513780593872,0.02275907527863779,Batch (Auto EAX/OX),OX (Order Crossover),True,4,
TSPJ_1L,Large,Batch_01,2025-12-07T18:18:43.411793,1141,1141,200,3000,50,0,0.3,5,20,True,230428.0,130359.0,43.42744805318798,1598,1649,63.05518364906311,0.03784805194174761,Batch (Auto EAX/OX),OX (Order Crossover),True,2,
TSPJ_2L,Large,Batch_01,2025-12-07T18:19:33.824730,1182,1182,200,3000,50,0,0.3,5,20,True,236013.0,134314.0,43.09042298517455,1416,1467,50.31414556503296,0.03385573328785807,Batch (Auto EAX/OX),OX (Order Crossover),True,6,
TSPJ_3L,Large,Batch_01,2025-12-07T18:20:04.391591,1064,1064,200,3000,50,0,0.3,5,20,True,212892.0,135737.0,36.24138060612893,747,798,30.49212884902954,0.037434951442910924,Batch (Auto EAX/OX),OX (Order Crossover),True,6,
TSPJ_4L,Large,Batch_01,2025-12-07T18:20:09.902288,1080,1080,200,3000,50,0,0.3,5,20,True,212782.0,5207.0,97.55289451175382,79,130,5.436735391616821,0.037505476744186035,Batch (Auto EAX/OX),OX (Order Crossover),True,21,
TSPJ_5L,Large,Batch_01,2025-12-07T18:20:47.617178,1140,1140,200,3000,50,0,0.3,5,20,True,226514.0,136627.0,39.68275691568733,1005,1056,37.62358260154724,0.03503442341232223,Batch (Auto EAX/OX),OX (Order Crossover),True,31,
TSPJ_6L,Large,Batch_01,2025-12-07T18:21:30.711587,1163,1163,200,3000,50,0,0.3,5,20,True,229117.0,135076.0,41.04496829130968,1171,1222,42.97317171096802,0.034645405487305526,Batch (Auto EAX/OX),OX (Order Crossover),True,29,
TSPJ_7L,Large,Batch_01,2025-12-07T18:22:10.151777,1111,1111,200,3000,50,0,0.3,5,20,True,216136.0,129497.0,40.085409186808306,1041,1092,39.34167814254761,0.03544362025664524,Batch (Auto EAX/OX),OX (Order Crossover),True,34,
TSPJ_8L,Large,Batch_01,2025-12-07T18:22:37.535282,1070,1070,200,3000,50,0,0.3,5,20,True,217349.0,134064.0,38.31855679115156,989,1040,27.299452781677246,0.025685525601539947,Batch (Auto EAX/OX),OX (Order Crossover),True,11,
