problem_name,problem_type,batch,timestamp,num_cities,num_jobs,population_size,max_generations,stagnation_limit,mode,mutation_rate,tournament_size,diversity_percent,success,initial_fitness,final_fitness,improvement_percent,solution_generation,total_generations,elapsed_time_seconds,avg_time_per_generation,crossover_method,crossover_type,early_stopped,final_stagnation,error
TSPJ_18M,Medium,Batch_01,2025-12-08T01:53:22.685299,460,460,1000,6000,500,0,0.3,5,20,True,36070.0,14377.0,60.141391738286664,3843,4344,99.0465636253357,0.02250531043057785,Batch (Auto EAX/OX),OX (Order Crossover),True,457,
TSPJ_19M,Medium,Batch_01,2025-12-08T01:55:33.959647,426,426,1000,6000,500,0,0.3,5,20,True,33829.0,12808.0,62.13899317153921,5782,6000,131.1526403427124,0.021621244800000067,Batch (Auto EAX/OX),OX (Order Crossover),False,118,
TSPJ_20M,Medium,Batch_01,2025-12-08T01:57:16.684039,438,438,1000,6000,500,0,0.3,5,20,True,33747.0,13599.0,59.703084718641655,4103,4604,102.6249029636383,0.022004270193352146,Batch (Auto EAX/OX),OX (Order Crossover),True,497,
TSPJ_21M,Medium,Batch_01,2025-12-08T01:59:10.766824,454,454,1000,6000,500,0,0.3,5,20,True,36045.0,13480.0,62.602302677209046,4537,5038,113.97530364990234,0.022352807643438565,Batch (Auto EAX/OX),OX (Order Crossover),True,463,
TSPJ_22M,Medium,Batch_01,2025-12-08T02:01:32.864396,490,490,1000,6000,500,0,0.3,5,20,True,38538.0,14278.0,62.950853702838764,5915,6000,141.9841115474701,0.023407038616666622,Batch (Auto EAX/OX),OX (Order Crossover),False,117,
TSPJ_23M,Medium,Batch_01,2025-12-08T02:03:35.663318,406,406,1000,6000,500,0,0.3,5,20,True,31999.0,12229.0,61.78318072439764,5262,5763,122.68379306793213,0.02104636999305799,Batch (Auto EAX/OX),OX (Order Crossover),True,438,
TSPJ_24M,Medium,Batch_01,2025-12-08T02:05:30.161194,471,471,1000,6000,500,0,0.3,5,20,True,35866.0,13710.0,61.77438242346513,4405,4906,114.38851475715637,0.023030006442405812,Batch (Auto EAX/OX),OX (Order Crossover),True,495,
TSPJ_25M,Medium,Batch_01,2025-12-08T02:07:46.841877,492,492,1000,6000,500,0,0.3,5,20,True,37974.0,15930.0,58.050244904408274,5203,5704,136.58147621154785,0.023677165772400487,Batch (Auto EAX/OX),OX (Order Crossover),True,497,
TSPJ_26M,Medium,Batch_02,2025-12-08T02:09:37.723090,427,427,1000,6000,500,0,0.3,5,20,True,34248.0,13379.0,60.93494510628358,4551,5052,110.79208421707153,0.021655774222926166,Batch (Auto EAX/OX),OX (Order Crossover),True,449,
TSPJ_27M,Medium,Batch_02,2025-12-08T02:11:54.555038,454,454,1000,6000,500,0,0.3,5,20,True,35545.0,13787.0,61.212547475031656,5861,6000,136.70371913909912,0.022529435383333327,Batch (Auto EAX/OX),OX (Order Crossover),False,100,
TSPJ_28M,Medium,Batch_02,2025-12-08T02:14:08.879786,445,445,1000,6000,500,0,0.3,5,20,True,34952.0,15900.0,54.50904097047379,5984,6000,134.218900680542,0.022121979783333315,Batch (Auto EAX/OX),OX (Order Crossover),False,5,
TSPJ_29M,Medium,Batch_02,2025-12-08T02:15:51.332361,404,404,1000,6000,500,0,0.3,5,20,True,31079.0,13882.0,55.333183178351945,4305,4806,102.34804081916809,0.02102342963579603,Batch (Auto EAX/OX),OX (Order Crossover),True,495,
TSPJ_30M,Medium,Batch_02,2025-12-08T02:17:25.615046,426,426,1000,6000,500,0,0.3,5,20,True,32997.0,13905.0,57.85980543685789,3765,4266,94.18368554115295,0.02177795137162963,Batch (Auto EAX/OX),OX (Order Crossover),True,435,
TSPJ_31M,Medium,Batch_02,2025-12-08T02:18:56.565162,402,402,1000,6000,500,0,0.3,5,20,True,31188.0,14281.0,54.20995254585097,3799,4300,90.8671247959137,0.020839894324261404,Batch (Auto EAX/OX),OX (Order Crossover),True,401,
TSPJ_32M,Medium,Batch_02,2025-12-08T02:19:20.562926,460,460,1000,6000,500,0,0.3,5,20,True,6646.0,1346.0,79.74721637074931,515,1016,23.942553997039795,0.02261742266009854,Batch (Auto EAX/OX),OX (Order Crossover),True,485,
TSPJ_33M,Medium,Batch_02,2025-12-08T02:21:41.588321,480,480,1000,6000,500,0,0.3,5,20,True,37289.0,14227.0,61.84665719112875,5627,6000,140.8998908996582,0.023226956516666605,Batch (Auto EAX/OX),OX (Order Crossover),False,273,
TSPJ_34M,Medium,Batch_02,2025-12-08T02:23:44.671481,446,446,1000,6000,500,0,0.3,5,20,True,34806.0,14252.0,59.05303683272999,4940,5441,122.98121643066406,0.022339044025735246,Batch (Auto EAX/OX),OX (Order Crossover),True,460,
TSPJ_35M,Medium,Batch_02,2025-12-08T02:26:02.540988,451,451,1000,6000,500,0,0.3,5,20,True,33947.0,13019.0,61.6490411523846,5784,6000,137.7603223323822,0.02270720661666668,Batch (Auto EAX/OX),OX (Order Crossover),False,116,
TSPJ_36M,Medium,Batch_02,2025-12-08T02:28:10.873619,419,419,1000,6000,500,0,0.3,5,20,True,32107.0,12487.0,61.1081695580403,4404,4905,128.2407956123352,0.025855033380913498,Batch (Auto EAX/OX),OX (Order Crossover),True,496,
